graph_id,fit_status,fallback_used,lam,AE2,ProfileAE,signed_rho2
pool-v3-panel888-20260921_ad_dev_0034,boundary_homogeneous,False,0.8551619300530575,0.012755292054848821,0.02982684826336722,-0.012755292054848821
pool-v3-panel888-20260921_ad_dev_0034,boundary_homogeneous,False,0.9949127330555401,0.2323306856244064,0.12365966978772615,0.2323306856244064
pool-v3-panel888-20260921_ad_dev_0034,weakly_identified,False,0.4235789725086277,0.02587368798516987,0.05753261510428034,0.02587368798516987
pool-v3-panel888-20260921_ad_dev_0035,weakly_identified,False,0.9410327375287032,0.07356636413544071,0.039321958655079516,-0.07356636413544071
pool-v3-panel888-20260921_ad_dev_0035,converged,False,1.0276077133597727,0.06828541586512682,0.07282093176518253,-0.06828541586512682
pool-v3-panel888-20260921_ad_dev_0035,weakly_identified,False,0.8614059309886544,0.03300993652237372,0.06552155342390917,0.03300993652237372
pool-v3-panel888-20260921_ad_dev_0035,weakly_identified,False,0.9629934342741053,0.11355633296890244,0.049812193207637155,0.11355633296890244
pool-v3-panel888-20260921_ad_dev_0035,weakly_identified,False,1.1492562468584344,0.09211129737447776,0.049028886684101734,0.09211129737447776
pool-v3-panel888-20260921_ad_dev_0036,boundary_homogeneous,False,2.5343950832489766,0.11496589227685128,0.08326902182877499,0.11496589227685128
pool-v3-panel888-20260921_ad_dev_0036,boundary_other,False,2.9678757777031963,0.2509845207399325,0.21783086600913656,-0.2509845207399325
pool-v3-panel888-20260921_ad_dev_0036,weakly_identified,False,2.721571865011202,0.05878462099781079,0.0847345415262739,-0.05878462099781079
pool-v3-panel888-20260921_ad_dev_0036,weakly_identified,False,2.9453269290027455,0.1350621425397749,0.09070086767031563,-0.1350621425397749
pool-v3-panel888-20260921_ad_dev_0036,weakly_identified,False,2.3328049292639212,0.12681034197911445,0.08558410693381362,-0.12681034197911445
pool-v3-panel888-20260921_ad_dev_0037,weakly_identified,False,2.42883601281144,0.20157544658294968,0.12503171238682867,-0.20157544658294968
pool-v3-panel888-20260921_ad_dev_0037,weakly_identified,False,2.1712022062116123,0.1454283175137564,0.08489240690738821,-0.1454283175137564
pool-v3-panel888-20260921_ad_dev_0037,weakly_identified,False,2.0060260722518626,0.028657204299701755,0.05629341343224152,0.028657204299701755
pool-v3-panel888-20260921_ad_dev_0037,weakly_identified,False,2.3751703475364074,0.007304473421580915,0.10203205522651626,0.007304473421580915
pool-v3-panel888-20260921_ad_dev_0037,weakly_identified,False,1.8784573642954407,0.1715572065628439,0.18116630912207515,0.1715572065628439
pool-v3-panel888-20260921_ad_dev_0038,weakly_identified,False,2.0706101404016892,0.02207586954314067,0.132255721055004,-0.02207586954314067
pool-v3-panel888-20260921_ad_dev_0038,weakly_identified,False,2.000688274094267,0.15828867788868684,0.08516590725318014,-0.15828867788868684
pool-v3-panel888-20260921_ad_dev_0038,weakly_identified,False,2.039318758972643,0.09500679714843097,0.06669619236857968,0.09500679714843097
