graph_id,stratum,cap,budget_fraction,C_cap_share,n_dyads,dyad_coverage,saturated,target_unreachable,relative_budget_error,truth_2,expected_plugin_bias_2,expected_plugin_profile_bias,expected_midpoint_bias_2,sd_plugin_2,sd_midpoint_2,sd_selection_2,share_J_lt_K,MAE2_plugin_mc,MAE2_midpoint_mc,coverage_truth_2_mc,width_2_mc,draws
sp_highschool2013,real,5,0.01,0.09902497506737115,588,0.10106565830182193,False,False,0.0008024293505368643,0.4855620488140254,-0.18322447576486767,-0.13956686146442077,-0.06067377105534549,0.01795896805641577,0.0167315630180008,0.01954346282711391,0.2751804743898247,0.18658245697729076,0.05962667466436557,1.0,0.2539115646258503,20
sp_highschool2013,real,5,0.02,0.09902497506737115,1175,0.20195943623238227,False,False,-4.85931234006535e-05,0.4855620488140254,-0.18322447576486767,-0.13956686146442077,-0.06067377105534549,0.011970150343075893,0.011152050840057551,0.013026260057369777,0.2751804743898247,0.18326417647359988,0.06058332540977011,1.0,0.24536170212765956,20
sp_highschool2013,real,5,0.05,0.09902497506737115,2938,0.5049845307665864,False,False,0.00012161137138685006,0.4855620488140254,-0.18322447576486767,-0.13956686146442077,-0.06067377105534549,0.005961966682660484,0.005554496280008622,0.006487982709977669,0.2751804743898247,0.18367300865064898,0.061225765628184735,1.0,0.24489448604492853,20
sp_highschool2013,real,5,0.1,0.09902497506737115,5818,1.0,True,True,-0.0097502493262885,0.4855620488140254,-0.18322447576486767,-0.13956686146442077,-0.06067377105534549,0.0,0.0,0.0,0.2751804743898247,0.18322447576486767,0.06067377105534549,1.0,0.24510140941904435,1
sp_highschool2013,real,5,0.2,0.09902497506737115,5818,1.0,True,True,-0.5048751246631442,0.4855620488140254,-0.18322447576486767,-0.13956686146442077,-0.06067377105534549,0.0,0.0,0.0,0.2751804743898247,0.18322447576486767,0.06067377105534549,1.0,0.24510140941904435,1
sp_highschool2013,real,5,0.3,0.09902497506737115,5818,1.0,True,True,-0.6699167497754295,0.4855620488140254,-0.18322447576486767,-0.13956686146442077,-0.06067377105534549,0.0,0.0,0.0,0.2751804743898247,0.18322447576486767,0.06067377105534549,1.0,0.24510140941904435,1
sp_highschool2013,real,5,0.5,0.09902497506737115,5818,1.0,True,True,-0.8019500498652578,0.4855620488140254,-0.18322447576486767,-0.13956686146442077,-0.06067377105534549,0.0,0.0,0.0,0.2751804743898247,0.18322447576486767,0.06067377105534549,1.0,0.24510140941904435,1
sp_highschool2013,real,10,0.01,0.1536115178135676,379,0.06514266070814713,False,False,0.0006662985792733259,0.4855620488140254,-0.1160192506015813,-0.10514781711928498,-0.04185287040220004,0.023974555786238128,0.02274780336219714,0.02482442855809513,0.20195943623238227,0.12566758971112307,0.05264648153170354,0.75,0.14604221635883904,20
sp_highschool2013,real,10,0.02,0.1536115178135676,757,0.13011344104503267,False,False,-0.0006538416563193545,0.4855620488140254,-0.1160192506015813,-0.10514781711928498,-0.04185287040220004,0.016363676062146153,0.015526364228114915,0.016943751157455705,0.20195943623238227,0.11686984273740722,0.043620172988397946,0.95,0.14649933949801852,20
sp_highschool2013,real,10,0.05,0.1536115178135676,1894,0.32554142316947404,False,False,0.0001382424850362778,0.4855620488140254,-0.1160192506015813,-0.10514781711928498,-0.04185287040220004,0.00910930317923253,0.008643189860759185,0.009432218390327455,0.20195943623238227,0.11943216497030844,0.044498162858376,1.0,0.14986800422386484,20
sp_highschool2013,real,10,0.1,0.1536115178135676,3787,0.6509109659676865,False,False,-0.000125785562082403,0.4855620488140254,-0.1160192506015813,-0.10514781711928498,-0.04185287040220004,0.004634660790863135,0.004397510146217501,0.004798954638393306,0.20195943623238227,0.11571784495873098,0.04175428541291637,1.0,0.14792711909162926,20
sp_highschool2013,real,10,0.2,0.1536115178135676,5818,1.0,True,True,-0.231942410932162,0.4855620488140254,-0.1160192506015813,-0.10514781711928498,-0.04185287040220004,0.0,0.0,0.0,0.20195943623238227,0.1160192506015813,0.04185287040220004,1.0,0.14833276039876248,1
sp_highschool2013,real,10,0.3,0.1536115178135676,5818,1.0,True,True,-0.48796160728810806,0.4855620488140254,-0.1160192506015813,-0.10514781711928498,-0.04185287040220004,0.0,0.0,0.0,0.20195943623238227,0.1160192506015813,0.04185287040220004,1.0,0.14833276039876248,1
sp_highschool2013,real,10,0.5,0.1536115178135676,5818,1.0,True,True,-0.6927769643728648,0.4855620488140254,-0.1160192506015813,-0.10514781711928498,-0.04185287040220004,0.0,0.0,0.0,0.20195943623238227,0.1160192506015813,0.04185287040220004,1.0,0.14833276039876248,1
sp_highschool2013,real,20,0.01,0.22896110509898784,254,0.04365761430044689,False,False,-0.00041043837843049837,0.4855620488140254,-0.07253351667239599,-0.07605706428325885,-0.028961842557579887,0.030215215283885186,0.029194351176976756,0.030670159747393514,0.1428325885183912,0.0765069307037892,0.03415151322396147,0.6,0.08562992125984252,20
sp_highschool2013,real,20,0.02,0.22896110509898784,508,0.08731522860089377,False,False,-0.00041043837843049837,0.4855620488140254,-0.07253351667239599,-0.07605706428325885,-0.028961842557579887,0.020872015807135366,0.02016682500918352,0.021186281581663174,0.1428325885183912,0.07690063149119078,0.03413488345969471,0.7,0.08553149606299212,20
sp_highschool2013,real,20,0.05,0.22896110509898784,1271,0.21845995187349604,False,False,0.0003766400165470711,0.4855620488140254,-0.07253351667239599,-0.07605706428325885,-0.028961842557579887,0.012210647452872531,0.011798093327752706,0.01239450073349103,0.1428325885183912,0.07604198587146052,0.03333938949065799,0.7,0.08540519276160505,20
sp_highschool2013,real,20,0.1,0.22896110509898784,2541,0.4367480233757305,False,False,-1.6899180941629198e-05,0.4855620488140254,-0.07253351667239599,-0.07605706428325885,-0.028961842557579887,0.007331365622876204,0.00708366498765987,0.00744175253121843,0.1428325885183912,0.0728308406282718,0.028369998440156863,0.9,0.08892168437622985,20
sp_highschool2013,real,20,0.2,0.22896110509898784,5082,0.873496046751461,False,False,-1.6899180941629198e-05,0.4855620488140254,-0.07253351667239599,-0.07605706428325885,-0.028961842557579887,0.002456804321815167,0.0023737976867051983,0.0024937959339427582,0.1428325885183912,0.07284067927447407,0.029353863060385132,1.0,0.08697363242817788,20
sp_highschool2013,real,20,0.3,0.22896110509898784,5818,1.0,True,True,-0.23679631633670722,0.4855620488140254,-0.07253351667239599,-0.07605706428325885,-0.028961842557579887,0.0,0.0,0.0,0.1428325885183912,0.07253351667239599,0.028961842557579887,1.0,0.08714334822963216,1
sp_highschool2013,real,20,0.5,0.22896110509898784,5818,1.0,True,True,-0.5420777898020244,0.4855620488140254,-0.07253351667239599,-0.07605706428325885,-0.028961842557579887,0.0,0.0,0.0,0.1428325885183912,0.07253351667239599,0.028961842557579887,1.0,0.08714334822963216,1
sp_highschool2013,real,full,0.01,1.0,58,0.009969061533172912,False,False,-0.0030938466827087445,0.4855620488140254,0.0,0.0,0.0,0.06530351839201723,0.06530351839201723,0.06530351839201723,0.0,0.05948275862068967,0.05948275862068967,0.0,0.0,20
