stratum_group,cap,budget_fraction,graphs,dyad_coverage,dyad_coverage_between_graph_se,saturated,saturated_between_graph_se,target_unreachable,target_unreachable_between_graph_se,expected_plugin_bias_2,expected_plugin_bias_2_between_graph_se,expected_midpoint_bias_2,expected_midpoint_bias_2_between_graph_se,sd_plugin_2,sd_plugin_2_between_graph_se,share_J_lt_K,share_J_lt_K_between_graph_se,MAE2_plugin_mc,MAE2_plugin_mc_between_graph_se,MAE2_midpoint_mc,MAE2_midpoint_mc_between_graph_se,coverage_truth_2_mc,coverage_truth_2_mc_between_graph_se,width_2_mc,width_2_mc_between_graph_se
synthetic,2,0.05,8,0.1077040478613003,0.016562033922137547,0.0,0.0,0.0,0.0,-0.26262417024283613,0.06566242238852633,-0.07165219706064983,0.035414272765946504,0.02073139356790524,0.00273182572217849,0.4052739113951382,0.10719794045411399,0.263704067775415,0.06440907967426648,0.0885724765137971,0.02856315726036076,0.80625,0.12692710928493003,0.38070781338595555,0.08573638539776862
synthetic,2,0.1,8,0.2154080957226006,0.033124067844275094,0.0,0.0,0.0,0.0,-0.26262417024283613,0.06566242238852633,-0.07165219706064983,0.035414272765946504,0.013587029495036663,0.0016977978421447988,0.4052739113951382,0.10719794045411399,0.26356356608816456,0.0649602498769765,0.0904565682137368,0.02869710394639238,0.8375,0.10680004681646914,0.38216845438929137,0.08566413238632006
synthetic,2,0.2,8,0.43111646706155393,0.0662837772993291,0.0,0.0,0.0,0.0,-0.26262417024283613,0.06566242238852633,-0.07165219706064983,0.035414272765946504,0.007821057975348943,0.0008358511742589786,0.4052739113951382,0.10719794045411399,0.26295911386264503,0.06527819393940608,0.08955689986550763,0.029056061454300286,0.8625,0.09197728756911365,0.3813903699333868,0.08568767096414814
synthetic,2,0.3,8,0.6466010153835429,0.09944447424686002,0.0,0.0,0.0,0.0,-0.26262417024283613,0.06566242238852633,-0.07165219706064983,0.035414272765946504,0.004116667218173829,0.0006493740572644712,0.4052739113951382,0.10719794045411399,0.26253052446878866,0.06551744860194697,0.08929315544331956,0.02909720139543335,0.9125,0.06031909197876619,0.3810812475893639,0.0853932110396011
synthetic,2,0.5,8,0.8331249973537262,0.07682228376332347,0.5,0.1889822365046136,0.5,0.1889822365046136,-0.26262417024283613,0.06566242238852633,-0.07165219706064983,0.035414272765946504,0.0012149496143048226,0.0004667003596777544,0.4052739113951382,0.10719794045411399,0.26289726801274,0.0655591243938366,0.0893734067001326,0.029101322014914905,0.925,0.049099025303098294,0.38231687192103775,0.08562041318739405
synthetic,20,0.01,8,0.01001520847609574,4.452980018417149e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07490317170981783,0.011972218134503346,0.00018948964123294593,0.00018948964123294593,0.05789107752759506,0.009938023356765913,0.05789107752759506,0.009938023356765913,0.0,0.0,0.0,0.0
synthetic,20,0.02,8,0.019994468258499442,5.604409293757927e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05274652952247513,0.008426047191668763,0.00018948964123294593,0.00018948964123294593,0.038407407934293605,0.006929902620530384,0.038407407934293605,0.006929902620530384,0.0,0.0,0.0,0.0
synthetic,20,0.05,8,0.05014095744556659,6.844723136019168e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032776258864489094,0.005228548344697598,0.00018948964123294593,0.00018948964123294593,0.0254285682000205,0.00422237709089021,0.0254285682000205,0.00422237709089021,0.0,0.0,0.0,0.0
synthetic,20,0.1,8,0.10011704943134346,8.962246508487876e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022579380509200324,0.0036035833673676823,0.00018948964123294593,0.00018948964123294593,0.017512030254248488,0.0026714931153259368,0.017512030254248488,0.0026714931153259368,0.0,0.0,0.0,0.0
synthetic,20,0.2,8,0.2001836278072159,0.00013801563321935492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015054845096898202,0.00240291884060041,0.00018948964123294593,0.00018948964123294593,0.010980941000587743,0.0018399298847557128,0.010980941000587743,0.0018399298847557128,0.025,0.01636634176769943,0.0,0.0
synthetic,20,0.3,8,0.300224224639171,0.0002230435679974582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011498984689785687,0.0018356910851652893,0.00018948964123294593,0.00018948964123294593,0.009171883063507361,0.001558096054295559,0.009171883063507361,0.001558096054295559,0.0,0.0,0.0,0.0
synthetic,20,0.5,8,0.500396299581231,0.0004288136051433499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007525557371734725,0.0012014065302453018,0.00018948964123294593,0.00018948964123294593,0.0063001091022344986,0.0010416351055035663,0.0063001091022344986,0.0010416351055035663,0.0,0.0,0.0,0.0
synthetic,3,0.01,8,0.016286328700327864,0.0019379533820687485,0.0,0.0,0.0,0.0,-0.10408438675578437,0.0279921095517223,-0.028692328634167152,0.0148606013389018,0.061038626225514536,0.008779712744680609,0.31444719458040093,0.09435415179047936,0.10997227394048074,0.024121895322596395,0.04976700259318562,0.009029815868870483,0.575,0.13660422499218056,0.15270813448728238,0.03655562534399607
synthetic,3,0.02,8,0.032658383770046304,0.0038571902040167175,0.0,0.0,0.0,0.0,-0.10408438675578437,0.0279921095517223,-0.028692328634167152,0.0148606013389018,0.04269059860895138,0.006122729059272672,0.31444719458040093,0.09435415179047936,0.11071040705664528,0.028176777588860565,0.05057463550482589,0.011286343427774482,0.58125,0.12745359799886835,0.15444615107299464,0.037269510105378455
synthetic,3,0.05,8,0.08152913705110333,0.009670168679371234,0.0,0.0,0.0,0.0,-0.10408438675578437,0.0279921095517223,-0.028692328634167152,0.0148606013389018,0.026261240028617194,0.003727707364368727,0.31444719458040093,0.09435415179047936,0.10382717434493756,0.02630639146551363,0.03882199594063522,0.01064994617132402,0.66875,0.1460606221989447,0.14954858230879542,0.03675460685107036
synthetic,3,0.1,8,0.16322083598734427,0.019360611986330253,0.0,0.0,0.0,0.0,-0.10408438675578437,0.0279921095517223,-0.028692328634167152,0.0148606013389018,0.017615015400855125,0.002452587539267431,0.31444719458040093,0.09435415179047936,0.10609824245790739,0.02747453593356319,0.040542915988861755,0.011466434386477537,0.7,0.15468862734076938,0.15127959595009702,0.0375063323201838
synthetic,3,0.2,8,0.32628976116313946,0.038677029442380224,0.0,0.0,0.0,0.0,-0.10408438675578437,0.0279921095517223,-0.028692328634167152,0.0148606013389018,0.010991123832819569,0.0014603141992762805,0.31444719458040093,0.09435415179047936,0.10499974858440388,0.027894008234867564,0.03819521711345677,0.012173199168818235,0.75625,0.1542370334906633,0.15094402070194163,0.03723366237028509
synthetic,3,0.3,8,0.4896219701208795,0.05806355546830679,0.0,0.0,0.0,0.0,-0.10408438675578437,0.0279921095517223,-0.028692328634167152,0.0148606013389018,0.007549500064469996,0.000955207367507885,0.31444719458040093,0.09435415179047936,0.10483243391432892,0.02765742934139294,0.03668117832644195,0.012007651288318303,0.7625,0.15548024679314454,0.15107550690213647,0.03733590647513503
synthetic,3,0.5,8,0.7802855047211716,0.08111317956076149,0.25,0.16366341767699427,0.25,0.16366341767699427,-0.10408438675578437,0.0279921095517223,-0.028692328634167152,0.0148606013389018,0.0023296603963948656,0.000828827032998198,0.31444719458040093,0.09435415179047936,0.1037692743655884,0.0278144917793149,0.03685852147285611,0.012108980209594953,0.75625,0.15964175854527715,0.15034519484738448,0.03706785263242755
synthetic,5,0.01,8,0.012463625284284068,0.0008436726854193762,0.0,0.0,0.0,0.0,-0.00797731718648964,0.0019767277536438077,-0.0028557444716131586,0.0010269799640301586,0.06646043406939699,0.009855037140930925,0.186299366299975,0.06935800044470362,0.05018065672883845,0.007805488194118402,0.05019420428098772,0.007998877426303163,0.08125,0.03264733089068254,0.011263456450956453,0.0032899422415426397
synthetic,5,0.02,8,0.024990700546269427,0.0017000440395369383,0.0,0.0,0.0,0.0,-0.00797731718648964,0.0019767277536438077,-0.0028557444716131586,0.0010269799640301586,0.04661434636516944,0.006901925480385327,0.186299366299975,0.06935800044470362,0.0376102115384514,0.006631509224979195,0.03733533005969035,0.006772791217343146,0.0875,0.03503824441133676,0.010891663483575249,0.002596539040437659
synthetic,5,0.05,8,0.06236792837110859,0.004202441594714258,0.0,0.0,0.0,0.0,-0.00797731718648964,0.0019767277536438077,-0.0028557444716131586,0.0010269799640301586,0.02890900959237421,0.004271454777330769,0.186299366299975,0.06935800044470362,0.023388697770368796,0.003857808238310664,0.02132793006102983,0.0035496920808820525,0.16874999999999998,0.04623069094999864,0.011110846780341998,0.002808908334704775
synthetic,5,0.1,8,0.12468539158596334,0.008390001037925558,0.0,0.0,0.0,0.0,-0.00797731718648964,0.0019767277536438077,-0.0028557444716131586,0.0010269799640301586,0.019715824044723846,0.0028981670915354026,0.186299366299975,0.06935800044470362,0.014940574885978677,0.0026706055211073456,0.01390920832276364,0.0023291418382825617,0.18125,0.05664543544843535,0.01032914836742424,0.0026060632165514006
synthetic,5,0.2,8,0.2493468427126941,0.016785572659886932,0.0,0.0,0.0,0.0,-0.00797731718648964,0.0019767277536438077,-0.0028557444716131586,0.0010269799640301586,0.012849260177182279,0.0018684031083887245,0.186299366299975,0.06935800044470362,0.012588565050994479,0.0022825712180538946,0.010677906312272922,0.0015821140341790926,0.225,0.05900968443520823,0.010260381293979848,0.0024477736603289893
synthetic,5,0.3,8,0.37419415077746915,0.02519374873827575,0.0,0.0,0.0,0.0,-0.00797731718648964,0.0019767277536438077,-0.0028557444716131586,0.0010269799640301586,0.009506478230030587,0.0013647867292823665,0.186299366299975,0.06935800044470362,0.010738599592919972,0.0019406932510633984,0.008110488700645244,0.001254487793677641,0.325,0.0876274581884664,0.010304955134689419,0.002420218593941379
synthetic,5,0.5,8,0.6235409934901632,0.04197927062513691,0.0,0.0,0.0,0.0,-0.00797731718648964,0.0019767277536438077,-0.0028557444716131586,0.0010269799640301586,0.005507488869797959,0.0007858148989805713,0.186299366299975,0.06935800044470362,0.008666745473098644,0.0019355497864420217,0.004864381080557269,0.0008934915015273243,0.5125,0.1231107225224513,0.010237562432566068,0.002383825550638298
