source,stratum,arm,method,MAE_2,ProfileMAE,signed_rho_2,validity,not_correctable_at_this_budget
sp_highschool2013__pwt,surrogate,B,qwen_nonthinking,0.2634439479011496,0.2898915339368244,0.2604914250792559,1.0,False
sp_highschool2013__pwt,surrogate,B,qwen_thinking,0.2926843397883962,0.25548724170199766,-0.09398635269852189,1.0,False
sp_highschool2013__pwt,surrogate,H,et,0.02976686528397258,0.05603858407987312,-0.02976686528397258,1.0,False
sp_highschool2013__pwt,surrogate,H,median,0.37316000735458177,0.356493405104684,-0.37316000735458177,1.0,False
sp_highschool2013__pwt,surrogate,H,mle,0.06344242954174843,0.039397847763522065,0.06344242954174843,1.0,False
sp_highschool2013__pwt,surrogate,H,plugin,0.0535093550752331,0.2122176944266095,-0.0535093550752331,1.0,False
sp_highschool2013__pwt,surrogate,H,qwen_nonthinking,0.49079746380963296,0.3899167898475995,-0.49079746380963296,1.0,False
sp_highschool2013__pwt,surrogate,H,qwen_thinking,0.18394596081127532,0.1915800567205225,0.1395803139681448,1.0,False
sp_highschool2013__pwt,surrogate,R,et,0.02767234299113312,0.028153246027362615,-0.02767234299113312,1.0,False
sp_highschool2013__pwt,surrogate,R,median,0.37316000735458177,0.356493405104684,-0.37316000735458177,1.0,False
sp_highschool2013__pwt,surrogate,R,mle,0.053504516743163665,0.034694789288875275,0.053504516743163665,1.0,False
sp_highschool2013__pwt,surrogate,R,plugin,0.016270908207411765,0.014992813853648248,-0.016270908207411765,1.0,False
sp_highschool2013__pwt,surrogate,R,qwen_nonthinking,0.2704136473014781,0.22359209159314006,0.2704136473014781,1.0,False
sp_highschool2013__pwt,surrogate,R,qwen_thinking,0.016271352698521854,0.01565999214124749,-0.016271352698521854,1.0,False
sp_highschool2013__pwt,surrogate,S,design,0.13307838516492929,0.0938475445086751,-0.003947516290028393,1.0,False
sp_highschool2013__pwt,surrogate,S,et,0.10931311682752469,0.08321073190187726,-0.0914784891804686,1.0,False
sp_highschool2013__pwt,surrogate,S,median,0.37316000735458177,0.356493405104684,-0.37316000735458177,1.0,False
sp_highschool2013__pwt,surrogate,S,mle,0.0765192157534581,0.08184917714202698,0.07042528848445084,1.0,False
sp_highschool2013__pwt,surrogate,S,plugin,0.30688338304073837,0.45229389088541483,0.30688338304073837,1.0,False
sp_highschool2013__pwt,surrogate,S,qwen_nonthinking,0.30104142507925585,0.4189109993888697,0.30104142507925585,1.0,False
sp_highschool2013__pwt,surrogate,S,qwen_thinking,0.2575014090295895,0.33033838802558585,0.22654755287436235,1.0,False
sp_highschool2013__pwt,surrogate,S_obs,design,0.14989065327906345,0.10361239432300169,-0.030697387117486263,1.0,False
sp_highschool2013__pwt,surrogate,S_obs,et,0.10968955052938538,0.07981445293204266,-0.06779749674159541,1.0,False
sp_highschool2013__pwt,surrogate,S_obs,median,0.37316000735458177,0.356493405104684,-0.37316000735458177,1.0,False
sp_highschool2013__pwt,surrogate,S_obs,mle,0.0739351808577801,0.08378582851437993,0.03876202802736417,1.0,False
sp_highschool2013__pwt,surrogate,S_obs,plugin,0.30688338304073837,0.45229389088541483,0.30688338304073837,1.0,False
sp_highschool2013__pwt,surrogate,S_obs,qwen_nonthinking,0.3086995034567052,0.42202675604445966,0.17952475841258925,1.0,False
sp_highschool2013__pwt,surrogate,S_obs,qwen_thinking,0.18346153062950243,0.18828832949336996,0.028019212816255905,1.0,False
sp_hospital__pwt,surrogate,B,et,0.22057646927331853,0.2631418601813958,-0.22057646927331853,1.0,False
sp_hospital__pwt,surrogate,B,median,0.5448165870528993,0.5076319653301338,-0.5448165870528993,1.0,False
sp_hospital__pwt,surrogate,B,mle,0.24919620874423062,0.30203151142700735,-0.24919620874423062,1.0,False
sp_hospital__pwt,surrogate,B,plugin,0.5056992984480294,0.49113207517860497,-0.5056992984480294,1.0,False
sp_hospital__pwt,surrogate,B,qwen_nonthinking,0.03115549702468048,0.09776814457126132,0.018945956492049516,1.0,False
sp_hospital__pwt,surrogate,B,qwen_thinking,0.46119047795377327,0.45506125400526276,-0.45784446293084863,1.0,False
sp_hospital__pwt,surrogate,H,et,0.013658788684763853,0.01677773986336654,0.011800974370544245,1.0,False
sp_hospital__pwt,surrogate,H,median,0.5448165870528993,0.5076319653301338,-0.5448165870528993,1.0,False
sp_hospital__pwt,surrogate,H,mle,0.06240368921401992,0.08800358374506977,0.06240368921401992,1.0,False
sp_hospital__pwt,surrogate,H,plugin,0.017956616305893847,0.268810936320573,-0.005384458176691272,1.0,False
sp_hospital__pwt,surrogate,H,qwen_nonthinking,0.5758318212857283,0.49455127304653207,-0.5758318212857283,1.0,False
sp_hospital__pwt,surrogate,H,qwen_thinking,0.07713157808994242,0.19499980931128671,0.06403340093649396,1.0,False
sp_hospital__pwt,surrogate,R,et,0.03521548406779592,0.05066203095648591,-0.00891513599062447,1.0,False
sp_hospital__pwt,surrogate,R,median,0.5448165870528993,0.5076319653301338,-0.5448165870528993,1.0,False
sp_hospital__pwt,surrogate,R,mle,0.03274178708794817,0.04717482332085763,-0.0001760945535462429,1.0,False
sp_hospital__pwt,surrogate,R,plugin,0.030418687903323544,0.050801175663993926,0.0055452830913761035,1.0,False
sp_hospital__pwt,surrogate,R,qwen_nonthinking,0.09058725977953368,0.14919429567847037,0.07134595649204951,1.0,False
sp_hospital__pwt,surrogate,R,qwen_thinking,0.04175954312217879,0.05495878869910697,0.01184116861326164,1.0,False
sp_hospital__pwt,surrogate,S,design,0.16505706760316063,0.14768382791966217,0.16505706760316063,1.0,True
sp_hospital__pwt,surrogate,S,et,0.041399243899145254,0.07379050274872402,-0.041399243899145254,1.0,True
sp_hospital__pwt,surrogate,S,median,0.5448165870528993,0.5076319653301338,-0.5448165870528993,1.0,True
sp_hospital__pwt,surrogate,S,mle,0.11317246427725029,0.15409879553193784,0.11317246427725029,1.0,True
sp_hospital__pwt,surrogate,S,plugin,0.16505706760316063,0.3404221046046234,0.16505706760316063,1.0,True
sp_hospital__pwt,surrogate,S,qwen_nonthinking,0.3507287619010535,0.4123655907400449,-0.17341097080795048,1.0,True
sp_hospital__pwt,surrogate,S,qwen_thinking,0.16505706760316063,0.2295688409283019,0.16505706760316063,1.0,True
sp_hospital__pwt,surrogate,S_obs,design,0.16505706760316063,0.1290525925258299,0.16505706760316063,1.0,True
sp_hospital__pwt,surrogate,S_obs,et,0.009176047951377645,0.060498614595604606,-0.009176047951377645,1.0,True
sp_hospital__pwt,surrogate,S_obs,median,0.5448165870528993,0.5076319653301338,-0.5448165870528993,1.0,True
sp_hospital__pwt,surrogate,S_obs,mle,0.10729276064021857,0.1354030748133841,0.10729276064021857,1.0,True
sp_hospital__pwt,surrogate,S_obs,plugin,0.16505706760316063,0.3404221046046234,0.16505706760316063,1.0,True
sp_hospital__pwt,surrogate,S_obs,qwen_nonthinking,0.21077031183945827,0.35278419503786396,0.028071882417938416,1.0,True
sp_hospital__pwt,surrogate,S_obs,qwen_thinking,0.16505706760316063,0.21835871295590098,0.16505706760316063,1.0,True
sp_workplace__pwt,surrogate,B,et,0.028044969534527214,0.06356849678730193,-0.028044969534527214,1.0,False
sp_workplace__pwt,surrogate,B,median,0.21335009870629426,0.19349481119196707,-0.21335009870629426,1.0,False
sp_workplace__pwt,surrogate,B,mle,0.08594771830689892,0.1069347367322801,-0.08594771830689892,1.0,False
sp_workplace__pwt,surrogate,B,plugin,0.3146389666345286,0.23221973124610495,-0.3146389666345286,1.0,False
sp_workplace__pwt,surrogate,B,qwen_nonthinking,0.26647200124785525,0.28771777543804916,0.26647200124785525,1.0,False
sp_workplace__pwt,surrogate,B,qwen_thinking,0.30792956922755105,0.2322153062961673,-0.22619505043173133,1.0,False
sp_workplace__pwt,surrogate,H,et,0.01138537804424152,0.12569100732564817,-0.009084432831336567,1.0,False
sp_workplace__pwt,surrogate,H,median,0.21335009870629426,0.19349481119196707,-0.21335009870629426,1.0,False
sp_workplace__pwt,surrogate,H,mle,0.07620983736082902,0.10880819882897735,0.07620983736082902,1.0,False
