model,condition,input_kind,n,parsed,parse_rate,mae,mae_group_macro,mae_worst_group,bias,spearman,profile_mae_k3to5,interval_cover90,interval_width_med,profile_violation_rate,slice_type,slice_value,occ_mae,occ_bias,lifetime_mae,lifetime_bias,C_mae,occ_derived_mae,occ_profile_gap
baseline_et_stacked,disclosed_examples,mask,28,28,1.0,0.09651442105757309,0.09041029529253486,0.2635352022095903,0.0336536181469194,0.88232074438971,,,,0.0,strategy,time_respecting,,,,,,,
baseline_et_stacked,hidden,mask,28,28,1.0,0.09439042799066621,0.0914040739610792,0.16705349279506798,0.03769247051709814,0.8412698412698413,,,,0.0,strategy,recent_history_k20,,,,,,,
baseline_et_stacked,hidden,mask,28,28,1.0,0.057876358368475704,0.049883894502730716,0.17156479535773983,0.022786597336466402,0.9315818281335522,,,,0.0,strategy,time_agnostic_t,,,,,,,
baseline_et_stacked,hidden,mask,28,28,1.0,0.09651442105757312,0.09041029529253486,0.2635352022095903,0.0336536181469194,0.88232074438971,,,,0.0,strategy,time_respecting,,,,,,,
baseline_floor,disclosed,mask,28,28,1.0,0.18851776757362262,0.1833007434899263,0.39634750840531296,0.038325219587040174,-0.5681288895554071,,,,0.0,strategy,recent_history_k20,0.09248450115623703,-0.00211382236605218,0.1251630642373916,0.008814194359747502,,,
baseline_floor,disclosed,mask,28,28,1.0,0.1957655957252191,0.19932456103508966,0.4964800612068344,0.04982436746171654,-0.05541609629450559,,,,0.0,strategy,time_agnostic_t,0.09752756080953387,0.0017990762934358567,0.1277770691280701,-0.0018591142840411656,,,
baseline_floor,disclosed,mask,28,28,1.0,0.18843241853312084,0.1940668550956798,0.49038858336599034,0.03966884482174028,-0.3202522653181681,,,,0.0,strategy,time_respecting,0.09211826706653524,0.0003147460726163333,0.1247997139894327,-0.006955080075706188,,,
baseline_floor,disclosed,mask_crawl_full,12,12,1.0,0.13839917734504403,0.13555596042168838,0.3846387767241647,0.006548598798101014,-0.5892812269992519,,,,0.0,strategy,recent_history_k20,0.07138184418672262,0.0006741845621878045,0.09712916060114629,0.01124663568481784,,,
baseline_floor,disclosed,mask_crawl_full,12,12,1.0,0.2345915104000725,0.2515807585054716,0.4964800612068344,0.07942784909756047,-0.2885980744149623,,,,0.0,strategy,time_agnostic_t,0.12860174848250328,3.0746437479703403e-05,0.14973534069353966,0.005971475603811093,,,
baseline_floor,disclosed,mask_crawl_full,12,12,1.0,0.14105505059211285,0.13885597165605626,0.3476785775603972,-0.02102867005111973,-0.3440523934032899,,,,0.0,strategy,time_respecting,0.06436318017093158,-0.0007049309996675426,0.10154017414437246,-0.01721811128862893,,,
baseline_floor,disclosed,mask_crawl_temporal,12,12,1.0,0.13839917734504403,0.13555596042168838,0.3846387767241647,0.006548598798101009,-0.5892812269992519,,,,0.0,strategy,recent_history_k20,0.07138184418672261,0.0006741845621878045,0.09712916060114629,0.01124663568481784,,,
baseline_floor,disclosed,mask_crawl_temporal,12,12,1.0,0.2345915104000725,0.2515807585054716,0.4964800612068344,0.07942784909756047,-0.2885980744149623,,,,0.0,strategy,time_agnostic_t,0.12860174848250328,3.074643747970109e-05,0.14973534069353966,0.0059714756038111,,,
baseline_floor,disclosed,mask_crawl_temporal,12,12,1.0,0.14105505059211285,0.13885597165605626,0.3476785775603972,-0.02102867005111973,-0.3440523934032899,,,,0.0,strategy,time_respecting,0.0643631801709316,-0.0007049309996675426,0.10154017414437246,-0.017218111288628928,,,
baseline_floor,disclosed,mask_crawl_temporal_recent,12,12,1.0,0.13839917734504406,0.13555596042168838,0.3846387767241647,0.006548598798101014,-0.5892812269992519,,,,0.0,strategy,recent_history_k20,0.07138184418672262,0.0006741845621878045,0.09712916060114629,0.01124663568481784,,,
baseline_floor,disclosed,mask_crawl_temporal_recent,12,12,1.0,0.2345915104000725,0.2515807585054716,0.4964800612068344,0.07942784909756048,-0.2885980744149623,,,,0.0,strategy,time_agnostic_t,0.12860174848250328,3.0746437479703403e-05,0.14973534069353966,0.005971475603811098,,,
baseline_floor,disclosed,mask_crawl_temporal_recent,12,12,1.0,0.14105505059211285,0.13885597165605626,0.3476785775603972,-0.021028670051119722,-0.3440523934032899,,,,0.0,strategy,time_respecting,0.0643631801709316,-0.0007049309996675426,0.10154017414437244,-0.01721811128862893,,,
baseline_floor,disclosed,nw,12,12,1.0,0.13839917734504406,0.13555596042168838,0.3846387767241647,0.006548598798101009,-0.5892812269992519,,,,0.0,strategy,recent_history_k20,0.07138184418672262,0.0006741845621878045,0.09712916060114629,0.011246635684817818,,,
baseline_floor,disclosed,nw,12,12,1.0,0.23459151040007245,0.2515807585054716,0.4964800612068344,0.07942784909756047,-0.2885980744149623,,,,0.0,strategy,time_agnostic_t,0.12860174848250325,3.0746437479698775e-05,0.14973534069353966,0.005971475603811079,,,
baseline_floor,disclosed,nw,12,12,1.0,0.14105505059211285,0.13885597165605626,0.3476785775603972,-0.02102867005111973,-0.3440523934032899,,,,0.0,strategy,time_respecting,0.0643631801709316,-0.0007049309996675426,0.10154017414437244,-0.01721811128862896,,,
baseline_floor,disclosed_examples,mask,28,28,1.0,0.18851776757362262,0.1833007434899263,0.39634750840531296,0.038325219587040174,-0.5681288895554071,,,,0.0,strategy,recent_history_k20,0.09248450115623703,-0.002113822366052183,0.1251630642373916,0.008814194359747455,,,
baseline_floor,disclosed_examples,mask,28,28,1.0,0.19576559572521907,0.19932456103508966,0.4964800612068344,0.04982436746171653,-0.05541609629450559,,,,0.0,strategy,time_agnostic_t,0.09752756080953387,0.0017990762934358576,0.1277770691280701,-0.0018591142840412172,,,
baseline_floor,disclosed_examples,mask,28,28,1.0,0.18843241853312084,0.1940668550956798,0.49038858336599034,0.03966884482174028,-0.3202522653181681,,,,0.0,strategy,time_respecting,0.09211826706653523,0.00031474607261633425,0.12479971398943271,-0.0069550800757062405,,,
baseline_floor,hidden,mask,28,28,1.0,0.18851776757362257,0.1833007434899263,0.39634750840531296,0.038325219587040174,-0.5681288895554071,,,,0.0,strategy,recent_history_k20,0.092484501156237,-0.0021138223660522315,0.12516306423739157,0.008814194359747457,,,
baseline_floor,hidden,mask,28,28,1.0,0.19576559572521907,0.19932456103508966,0.4964800612068344,0.04982436746171654,-0.05541609629450559,,,,0.0,strategy,time_agnostic_t,0.09752756080953384,0.0017990762934357982,0.1277770691280701,-0.00185911428404122,,,
baseline_floor,hidden,mask,28,28,1.0,0.18843241853312093,0.1940668550956798,0.49038858336599034,0.03966884482174028,-0.3202522653181681,,,,0.0,strategy,time_respecting,0.09211826706653523,0.00031474607261627673,0.12479971398943272,-0.006955080075706241,,,
baseline_lt_plugin_cond,disclosed,mask,28,28,1.0,,,,,,,,,,strategy,recent_history_k20,,,0.09608591149332822,-0.09200870817246713,,,
baseline_lt_plugin_cond,disclosed,mask,28,28,1.0,,,,,,,,,,strategy,time_agnostic_t,,,0.11710728017945927,-0.10217993270997691,,,
baseline_lt_plugin_cond,disclosed,mask,28,28,1.0,,,,,,,,,,strategy,time_respecting,,,0.1582498936097136,-0.1557484737054013,,,
baseline_lt_plugin_cond,disclosed,mask_crawl_full,12,12,1.0,,,,,,,,,,strategy,recent_history_k20,,,0.10932971753296361,-0.10055325372690758,,,
baseline_lt_plugin_cond,disclosed,mask_crawl_full,12,12,1.0,,,,,,,,,,strategy,time_agnostic_t,,,0.1212263806506168,-0.08639590322182461,,,
baseline_lt_plugin_cond,disclosed,mask_crawl_full,12,12,1.0,,,,,,,,,,strategy,time_respecting,,,0.17004661630723336,-0.17004661630723336,,,
baseline_lt_plugin_cond,disclosed,mask_crawl_temporal,12,12,1.0,,,,,,,,,,strategy,recent_history_k20,,,0.10932971753296361,-0.1005532537269076,,,
baseline_lt_plugin_cond,disclosed,mask_crawl_temporal,12,12,1.0,,,,,,,,,,strategy,time_agnostic_t,,,0.12122638065061679,-0.0863959032218246,,,
baseline_lt_plugin_cond,disclosed,mask_crawl_temporal,12,12,1.0,,,,,,,,,,strategy,time_respecting,,,0.17004661630723336,-0.17004661630723336,,,
baseline_lt_plugin_cond,disclosed,mask_crawl_temporal_recent,12,12,1.0,,,,,,,,,,strategy,recent_history_k20,,,0.1093297175329636,-0.10055325372690758,,,
baseline_lt_plugin_cond,disclosed,mask_crawl_temporal_recent,12,12,1.0,,,,,,,,,,strategy,time_agnostic_t,,,0.12122638065061679,-0.0863959032218246,,,
baseline_lt_plugin_cond,disclosed,mask_crawl_temporal_recent,12,12,1.0,,,,,,,,,,strategy,time_respecting,,,0.17004661630723336,-0.17004661630723336,,,
baseline_lt_plugin_cond,disclosed,nw,12,12,1.0,,,,,,,,,,strategy,recent_history_k20,,,0.10932971753296361,-0.1005532537269076,,,
baseline_lt_plugin_cond,disclosed,nw,12,12,1.0,,,,,,,,,,strategy,time_agnostic_t,,,0.12122638065061679,-0.0863959032218246,,,
baseline_lt_plugin_cond,disclosed,nw,12,12,1.0,,,,,,,,,,strategy,time_respecting,,,0.17004661630723336,-0.17004661630723336,,,
baseline_lt_plugin_cond,disclosed_examples,mask,28,28,1.0,,,,,,,,,,strategy,recent_history_k20,,,0.09608591149332825,-0.09200870817246717,,,
baseline_lt_plugin_cond,disclosed_examples,mask,28,28,1.0,,,,,,,,,,strategy,time_agnostic_t,,,0.11710728017945926,-0.1021799327099769,,,
baseline_lt_plugin_cond,disclosed_examples,mask,28,28,1.0,,,,,,,,,,strategy,time_respecting,,,0.15824989360971362,-0.1557484737054013,,,
baseline_lt_plugin_cond,hidden,mask,28,28,1.0,,,,,,,,,,strategy,recent_history_k20,,,0.09608591149332825,-0.09200870817246717,,,
baseline_lt_plugin_cond,hidden,mask,28,28,1.0,,,,,,,,,,strategy,time_agnostic_t,,,0.11710728017945926,-0.1021799327099769,,,
baseline_lt_plugin_cond,hidden,mask,28,28,1.0,,,,,,,,,,strategy,time_respecting,,,0.15824989360971362,-0.15574847370540132,,,
baseline_mask_mle,disclosed,mask,28,28,1.0,0.14891170285374417,0.14711929775820579,0.34949745020147505,0.0064526911839209045,0.6562671045429667,,,,0.0,strategy,recent_history_k20,0.058309994363228,-0.034846448478409474,,,0.13256519092436975,,
baseline_mask_mle,disclosed,mask,28,28,1.0,0.08151640056533983,0.07684600354584968,0.2413488183291519,-0.039286184197452445,0.9102353585112206,,,,0.0,strategy,time_agnostic_t,0.048954400379547555,-0.04772690321818656,,,0.13657244485945277,,
baseline_mask_mle,disclosed,mask,28,28,1.0,0.2071538846300141,0.21247028892309883,0.5236015609956917,-0.1662118721716492,0.5615763546798029,,,,0.0,strategy,time_respecting,0.09879479444958242,-0.09093748286640627,,,0.1778465434348452,,
baseline_mask_mle,disclosed,mask_crawl_full,12,12,1.0,0.1574450002269734,0.1628610136577664,0.4172285191947375,-0.05605993848801269,0.4125874125874127,,,,0.0,strategy,recent_history_k20,0.07222709177570308,-0.055831988825186675,,,0.1702342162685081,,
baseline_mask_mle,disclosed,mask_crawl_full,12,12,1.0,0.1080624290371548,0.09490941491879587,0.2413488183291519,-0.023865265242110845,0.7552447552447553,,,,0.0,strategy,time_agnostic_t,0.044507994261519045,-0.04164383421834338,,,0.11090469923861006,,
baseline_mask_mle,disclosed,mask_crawl_full,12,12,1.0,0.24161921672476713,0.2589228601527316,0.5171523988756761,-0.24161921672476713,0.4265734265734266,,,,0.0,strategy,time_respecting,0.10281106882252435,-0.10281106882252435,,,0.20222066018424625,,
baseline_mask_mle,disclosed,mask_crawl_temporal,12,12,1.0,0.15744500022697336,0.1628610136577664,0.4172285191947375,-0.056059938488012696,0.4125874125874127,,,,0.0,strategy,recent_history_k20,0.07222709177570308,-0.055831988825186675,,,0.1702342162685081,,
baseline_mask_mle,disclosed,mask_crawl_temporal,12,12,1.0,0.10806242903715478,0.09490941491879587,0.2413488183291519,-0.023865265242110845,0.7552447552447553,,,,0.0,strategy,time_agnostic_t,0.04450799426151903,-0.04164383421834337,,,0.11090469923861007,,
baseline_mask_mle,disclosed,mask_crawl_temporal,12,12,1.0,0.24161921672476713,0.2589228601527316,0.5171523988756761,-0.24161921672476713,0.4265734265734266,,,,0.0,strategy,time_respecting,0.10281106882252432,-0.10281106882252432,,,0.20222066018424623,,
baseline_mask_mle,disclosed,mask_crawl_temporal_recent,12,12,1.0,0.1574450002269734,0.1628610136577664,0.4172285191947375,-0.056059938488012696,0.4125874125874127,,,,0.0,strategy,recent_history_k20,0.07222709177570308,-0.055831988825186675,,,0.1702342162685081,,
baseline_mask_mle,disclosed,mask_crawl_temporal_recent,12,12,1.0,0.1080624290371548,0.09490941491879587,0.2413488183291519,-0.023865265242110845,0.7552447552447553,,,,0.0,strategy,time_agnostic_t,0.044507994261519045,-0.04164383421834338,,,0.11090469923861006,,
baseline_mask_mle,disclosed,mask_crawl_temporal_recent,12,12,1.0,0.24161921672476716,0.2589228601527316,0.5171523988756761,-0.24161921672476716,0.4265734265734266,,,,0.0,strategy,time_respecting,0.10281106882252429,-0.10281106882252429,,,0.20222066018424623,,
baseline_mask_mle,disclosed,nw,12,12,1.0,0.15744500022697341,0.1628610136577664,0.4172285191947375,-0.05605993848801269,0.4125874125874127,,,,0.0,strategy,recent_history_k20,0.07222709177570308,-0.055831988825186675,,,0.17023421626850807,,
baseline_mask_mle,disclosed,nw,12,12,1.0,0.1080624290371548,0.09490941491879587,0.2413488183291519,-0.023865265242110845,0.7552447552447553,,,,0.0,strategy,time_agnostic_t,0.044507994261519045,-0.04164383421834337,,,0.11090469923861006,,
baseline_mask_mle,disclosed,nw,12,12,1.0,0.24161921672476713,0.2589228601527316,0.5171523988756761,-0.24161921672476713,0.4265734265734266,,,,0.0,strategy,time_respecting,0.10281106882252433,-0.10281106882252433,,,0.20222066018424623,,
baseline_mask_mle,disclosed_examples,mask,28,28,1.0,0.14891170285374417,0.14711929775820579,0.34949745020147505,0.006452691183920897,0.6562671045429667,,,,0.0,strategy,recent_history_k20,0.058309994363228,-0.03484644847840947,,,0.13256519092436972,,
baseline_mask_mle,disclosed_examples,mask,28,28,1.0,0.08151640056533982,0.07684600354584968,0.2413488183291519,-0.039286184197452445,0.9102353585112206,,,,0.0,strategy,time_agnostic_t,0.04895440037954755,-0.04772690321818655,,,0.13657244485945275,,
baseline_mask_mle,disclosed_examples,mask,28,28,1.0,0.2071538846300141,0.21247028892309883,0.5236015609956917,-0.1662118721716492,0.5615763546798029,,,,0.0,strategy,time_respecting,0.09879479444958242,-0.09093748286640625,,,0.17784654343484516,,
baseline_mask_mle,hidden,mask,28,28,1.0,0.14891170285374417,0.14711929775820579,0.34949745020147505,0.0064526911839209045,0.6562671045429667,,,,0.0,strategy,recent_history_k20,0.05830999436322799,-0.034846448478409474,,,0.13256519092436972,,
baseline_mask_mle,hidden,mask,28,28,1.0,0.08151640056533982,0.07684600354584968,0.2413488183291519,-0.039286184197452445,0.9102353585112206,,,,0.0,strategy,time_agnostic_t,0.048954400379547555,-0.04772690321818656,,,0.13657244485945277,,
baseline_mask_mle,hidden,mask,28,28,1.0,0.20715388463001413,0.21247028892309883,0.5236015609956917,-0.16621187217164923,0.5615763546798029,,,,0.0,strategy,time_respecting,0.0987947944495824,-0.09093748286640625,,,0.17784654343484513,,
baseline_occ_mle,disclosed,mask,28,28,1.0,0.15959511679635988,0.15931831093205,0.39649258403618437,-0.0008110690874646423,0.6518883415435139,,,,0.0,strategy,recent_history_k20,0.06510335536829966,-0.01511349816413872,,,,,
baseline_occ_mle,disclosed,mask,28,28,1.0,0.09738872424012782,0.10335509790354656,0.5052180223749534,-0.042884263729404584,0.8877941981390256,,,,0.0,strategy,time_agnostic_t,0.05827449877542434,-0.008161697606586632,,,,,
baseline_occ_mle,disclosed,mask,28,28,1.0,0.2103329000408594,0.20743045048821418,0.42604680199035977,-0.19457760889449197,0.6590038314176244,,,,0.0,strategy,time_respecting,0.08877462904223903,-0.08526420038613983,,,,,
baseline_occ_mle,disclosed,mask_crawl_full,12,12,1.0,0.1808775905931863,0.18859110524813227,0.41760210463597325,-0.035900915198028044,0.3636363636363637,,,,0.0,strategy,recent_history_k20,0.08295216984188707,-0.028843435680754193,,,,,
baseline_occ_mle,disclosed,mask_crawl_full,12,12,1.0,0.12244526028709725,0.11143212321438359,0.5052180223749534,-0.02109498700904124,0.6993006993006995,,,,0.0,strategy,time_agnostic_t,0.08346272060827713,0.010847522686442517,,,,,
baseline_occ_mle,disclosed,mask_crawl_full,12,12,1.0,0.24537277977452732,0.24898010211643787,0.4500420824816038,-0.24537277977452732,0.6713286713286714,,,,0.0,strategy,time_respecting,0.08788306338937026,-0.08788306338937026,,,,,
baseline_occ_mle,disclosed,mask_crawl_temporal,12,12,1.0,0.1808775905931864,0.18859110524813227,0.41760210463597325,-0.035900915198028044,0.3636363636363637,,,,0.0,strategy,recent_history_k20,0.08295216984188707,-0.02884343568075419,,,,,
baseline_occ_mle,disclosed,mask_crawl_temporal,12,12,1.0,0.12244526028709725,0.11143212321438359,0.5052180223749534,-0.02109498700904125,0.6993006993006995,,,,0.0,strategy,time_agnostic_t,0.08346272060827713,0.010847522686442517,,,,,
baseline_occ_mle,disclosed,mask_crawl_temporal,12,12,1.0,0.24537277977452734,0.24898010211643787,0.4500420824816038,-0.24537277977452734,0.6713286713286714,,,,0.0,strategy,time_respecting,0.08788306338937026,-0.08788306338937026,,,,,
baseline_occ_mle,disclosed,mask_crawl_temporal_recent,12,12,1.0,0.1808775905931863,0.18859110524813227,0.41760210463597325,-0.03590091519802804,0.3636363636363637,,,,0.0,strategy,recent_history_k20,0.08295216984188704,-0.028843435680754193,,,,,
baseline_occ_mle,disclosed,mask_crawl_temporal_recent,12,12,1.0,0.12244526028709724,0.11143212321438359,0.5052180223749534,-0.02109498700904125,0.6993006993006995,,,,0.0,strategy,time_agnostic_t,0.08346272060827713,0.010847522686442521,,,,,
baseline_occ_mle,disclosed,mask_crawl_temporal_recent,12,12,1.0,0.2453727797745274,0.24898010211643787,0.4500420824816038,-0.2453727797745274,0.6713286713286714,,,,0.0,strategy,time_respecting,0.08788306338937024,-0.08788306338937024,,,,,
baseline_occ_mle,disclosed,nw,12,12,1.0,0.1808775905931863,0.18859110524813227,0.41760210463597325,-0.03590091519802805,0.3636363636363637,,,,0.0,strategy,recent_history_k20,0.08295216984188704,-0.028843435680754193,,,,,
baseline_occ_mle,disclosed,nw,12,12,1.0,0.12244526028709728,0.11143212321438359,0.5052180223749534,-0.021094987009041246,0.6993006993006995,,,,0.0,strategy,time_agnostic_t,0.08346272060827713,0.010847522686442517,,,,,
baseline_occ_mle,disclosed,nw,12,12,1.0,0.24537277977452743,0.24898010211643787,0.4500420824816038,-0.24537277977452743,0.6713286713286714,,,,0.0,strategy,time_respecting,0.08788306338937026,-0.08788306338937026,,,,,
baseline_occ_mle,disclosed_examples,mask,28,28,1.0,0.15959511679635988,0.15931831093205,0.39649258403618437,-0.0008110690874646482,0.6518883415435139,,,,0.0,strategy,recent_history_k20,0.06510335536829963,-0.01511349816413872,,,,,
