substrate,family,rho_target,rep,hub_bias,rho_headline,strategy,walk_seed,budget,n_observed_events,n_restarts,unique_nodes,unique_edges,edge_revisit_rate,deg_mean_visited,deg_max_visited,discovery_rate_first_half,discovery_rate_second_half,return_time_steps_mean,walk_rho_plugin,share_edges_multi_observed,walk_rho_conditional,mean_windows_per_observed_edge,mean_window_gap_revisits,windows_covered_frac,step_dt_mean,step_dt_median
ba,ba_fam4,0.2426924051865923,2,False,0.2424698795180722,recency_biased,0,1600,1354,246,621,808,0.4032496307237814,9.397745571658616,140.0,0.6499261447562777,0.5435745937961596,157.55311355311355,0.05693069306930693,0.3811881188118812,0.14935064935064934,1.058168316831683,1.4130434782608696,1.0,0.08096152364489088,0.042269779437053456
ba,ba_fam4,0.2426924051865923,2,False,0.2424698795180722,recency_biased,0,3200,2679,521,826,1330,0.5035460992907801,8.536319612590798,140.0,0.5989544436146378,0.3940298507462687,352.71608598962194,0.07819548872180451,0.45037593984962404,0.17362270450751252,1.0834586466165415,1.7307692307692308,1.0,0.08038882568058678,0.04324761401234112
ba,ba_fam4,0.2426924051865923,2,False,0.2424698795180722,recency_biased,1,50,45,5,35,30,0.33333333333333337,17.8,140.0,0.6363636363636364,0.6956521739130435,1.0,0.0,0.3333333333333333,0.0,1.0,,0.8,0.06015453351953945,0.03549333019036871
ba,ba_fam4,0.2426924051865923,2,False,0.2424698795180722,recency_biased,1,100,86,14,63,55,0.36046511627906974,15.682539682539682,140.0,0.6511627906976745,0.627906976744186,2.5483870967741935,0.0,0.38181818181818183,0.0,1.0,,0.8,0.06116127354065537,0.030560922343577435
ba,ba_fam4,0.2426924051865923,2,False,0.2424698795180722,recency_biased,1,200,171,29,130,114,0.33333333333333337,13.86923076923077,140.0,0.6470588235294118,0.686046511627907,5.894736842105263,0.017543859649122806,0.32456140350877194,0.05405405405405406,1.0175438596491229,1.0,1.0,0.07124504575112632,0.03072583338425139
ba,ba_fam4,0.2426924051865923,2,False,0.2424698795180722,recency_biased,1,400,342,58,239,239,0.30116959064327486,12.439330543933055,140.0,0.6666666666666666,0.7309941520467836,14.339805825242719,0.012552301255230125,0.28870292887029286,0.043478260869565216,1.0125523012552302,1.0,1.0,0.07806934788490669,0.0485440160748451
ba,ba_fam4,0.2426924051865923,2,False,0.2424698795180722,recency_biased,1,800,675,125,414,455,0.32592592592592595,10.579710144927537,140.0,0.6943620178041543,0.6538461538461539,45.75909090909091,0.026373626373626374,0.31648351648351647,0.08333333333333333,1.0285714285714285,1.6666666666666667,1.0,0.07879100278867403,0.04568083263383477
ba,ba_fam4,0.2426924051865923,2,False,0.2424698795180722,recency_biased,1,1600,1341,259,650,821,0.38777032065622674,9.335384615384616,140.0,0.6746268656716418,0.5499254843517138,148.6346153846154,0.058465286236297195,0.37271619975639464,0.1568627450980392,1.0621193666260658,1.5,1.0,0.07872879651694936,0.04520881292572876
ba,ba_fam4,0.2426924051865923,2,False,0.2424698795180722,recency_biased,1,3200,2679,521,844,1347,0.4972004479283315,8.533175355450236,140.0,0.6131441374159821,0.3925373134328358,381.4114114114114,0.08092056421677803,0.4729027468448404,0.17111459968602827,1.0876020786933926,1.6330275229357798,1.0,0.07880191190978635,0.04275241105782157
ba,ba_fam4,0.466540297645882,0,False,0.4666164658634538,time_agnostic,0,50,49,1,36,36,0.26530612244897955,16.916666666666668,86.0,0.75,0.72,1.6153846153846154,,,,,,,,
ba,ba_fam4,0.466540297645882,0,False,0.4666164658634538,time_agnostic,0,100,99,1,72,77,0.2222222222222222,14.75,86.0,0.7346938775510204,0.82,1.4545454545454546,,,,,,,,
ba,ba_fam4,0.466540297645882,0,False,0.4666164658634538,time_agnostic,0,200,199,1,137,154,0.22613065326633164,14.416058394160585,140.0,0.7777777777777778,0.77,4.4,,,,,,,,
ba,ba_fam4,0.466540297645882,0,False,0.4666164658634538,time_agnostic,0,400,399,1,264,321,0.19548872180451127,12.386363636363637,140.0,0.7738693467336684,0.835,17.423076923076923,,,,,,,,
ba,ba_fam4,0.466540297645882,0,False,0.4666164658634538,time_agnostic,0,800,799,1,435,629,0.21276595744680848,10.710344827586207,140.0,0.8045112781954887,0.77,66.44705882352942,,,,,,,,
ba,ba_fam4,0.466540297645882,0,False,0.4666164658634538,time_agnostic,0,1600,1599,1,644,1167,0.27016885553470915,9.496894409937887,140.0,0.7872340425531915,0.6725,227.98842592592592,,,,,,,,
ba,ba_fam4,0.466540297645882,0,False,0.4666164658634538,time_agnostic,0,3200,3199,1,851,1983,0.38011878712097535,8.493537015276146,140.0,0.7298311444652908,0.51,580.0690789473684,,,,,,,,
ba,ba_fam4,0.466540297645882,0,False,0.4666164658634538,time_agnostic,1,50,49,1,40,42,0.1428571428571429,19.4,140.0,0.8333333333333334,0.88,3.142857142857143,,,,,,,,
ba,ba_fam4,0.466540297645882,0,False,0.4666164658634538,time_agnostic,1,100,99,1,78,85,0.14141414141414144,15.217948717948717,140.0,0.8571428571428571,0.86,8.071428571428571,,,,,,,,
ba,ba_fam4,0.466540297645882,0,False,0.4666164658634538,time_agnostic,1,200,199,1,144,160,0.1959798994974874,14.569444444444445,140.0,0.8585858585858586,0.75,13.871794871794872,,,,,,,,
ba,ba_fam4,0.466540297645882,0,False,0.4666164658634538,time_agnostic,1,400,399,1,249,303,0.24060150375939848,12.120481927710843,140.0,0.8040201005025126,0.715,34.125,,,,,,,,
ba,ba_fam4,0.466540297645882,0,False,0.4666164658634538,time_agnostic,1,800,799,1,424,596,0.25406758448060074,10.415094339622641,140.0,0.7593984962406015,0.7325,84.0295566502463,,,,,,,,
ba,ba_fam4,0.466540297645882,0,False,0.4666164658634538,time_agnostic,1,1600,1599,1,647,1126,0.2958098811757348,9.30757341576507,140.0,0.7459324155193993,0.6625,232.01902748414378,,,,,,,,
ba,ba_fam4,0.466540297645882,0,False,0.4666164658634538,time_agnostic,1,3200,3199,1,847,1945,0.3919974992185058,8.518299881936246,140.0,0.7041901188242652,0.511875,582.8580542264752,,,,,,,,
ba,ba_fam4,0.466540297645882,0,False,0.4666164658634538,time_agnostic_t,0,50,49,1,41,41,0.16326530612244894,17.195121951219512,140.0,0.8333333333333334,0.84,1.25,0.04878048780487805,0.14634146341463414,0.3333333333333333,1.048780487804878,2.5,1.0,,
ba,ba_fam4,0.466540297645882,0,False,0.4666164658634538,time_agnostic_t,0,100,99,1,79,82,0.1717171717171717,15.025316455696203,140.0,0.8367346938775511,0.82,1.2352941176470589,0.04878048780487805,0.17073170731707318,0.2857142857142857,1.048780487804878,2.5,1.0,,
ba,ba_fam4,0.466540297645882,0,False,0.4666164658634538,time_agnostic_t,0,200,199,1,145,163,0.18090452261306533,13.951724137931034,140.0,0.8282828282828283,0.81,1.9444444444444444,0.04294478527607362,0.17791411042944785,0.2413793103448276,1.0429447852760736,2.142857142857143,1.0,,
ba,ba_fam4,0.466540297645882,0,False,0.4666164658634538,time_agnostic_t,0,400,399,1,257,325,0.18546365914786966,12.40466926070039,140.0,0.8190954773869347,0.81,29.675675675675677,0.04,0.16923076923076924,0.23636363636363636,1.043076923076923,1.7692307692307692,1.0,,
ba,ba_fam4,0.466540297645882,0,False,0.4666164658634538,time_agnostic_t,0,800,799,1,442,623,0.22027534418022532,10.751131221719458,140.0,0.8145363408521303,0.745,80.51136363636364,0.048154093097913325,0.2102728731942215,0.22900763358778625,1.0513643659711076,1.5666666666666667,1.0,,
ba,ba_fam4,0.466540297645882,0,False,0.4666164658634538,time_agnostic_t,0,1600,1599,1,670,1171,0.2676672920575359,9.346268656716418,140.0,0.7797246558197747,0.685,249.55841121495328,0.06148590947907771,0.27156276686592656,0.22641509433962265,1.066609735269001,1.9166666666666667,1.0,,
ba,ba_fam4,0.466540297645882,0,False,0.4666164658634538,time_agnostic_t,0,3200,3199,1,859,2008,0.37230384495154734,8.469150174621653,140.0,0.7323327079424641,0.523125,616.3476070528967,0.10159362549800798,0.39591633466135456,0.25660377358490566,1.1065737051792828,2.0588235294117645,1.0,,
ba,ba_fam4,0.466540297645882,0,False,0.4666164658634538,time_agnostic_t,1,50,49,1,43,43,0.12244897959183676,18.976744186046513,140.0,0.9583333333333334,0.8,1.3333333333333333,0.0,0.11627906976744186,0.0,1.0,,1.0,,
ba,ba_fam4,0.466540297645882,0,False,0.4666164658634538,time_agnostic_t,1,100,99,1,85,87,0.12121212121212122,16.258823529411764,140.0,0.8775510204081632,0.88,1.6666666666666667,0.022988505747126436,0.12643678160919541,0.18181818181818182,1.0229885057471264,2.5,1.0,,
ba,ba_fam4,0.466540297645882,0,False,0.4666164658634538,time_agnostic_t,1,200,199,1,144,170,0.14572864321608037,14.395833333333334,140.0,0.8787878787878788,0.83,18.24137931034483,0.03529411764705882,0.14705882352941177,0.24,1.035294117647059,2.5,1.0,,
ba,ba_fam4,0.466540297645882,0,False,0.4666164658634538,time_agnostic_t,1,400,399,1,278,346,0.1328320802005013,12.388489208633093,140.0,0.8542713567839196,0.88,30.22641509433962,0.028901734104046242,0.1416184971098266,0.20408163265306123,1.0289017341040463,2.5,1.0,,
ba,ba_fam4,0.466540297645882,0,False,0.4666164658634538,time_agnostic_t,1,800,799,1,455,651,0.1852315394242804,10.527472527472527,140.0,0.8671679197994987,0.7625,80.0945945945946,0.04915514592933948,0.19047619047619047,0.25806451612903225,1.0522273425499231,2.4375,1.0,,
ba,ba_fam4,0.466540297645882,0,False,0.4666164658634538,time_agnostic_t,1,1600,1599,1,669,1202,0.24828017510944345,9.321375186846039,140.0,0.8147684605757196,0.68875,245.4609571788413,0.0740432612312812,0.25873544093178036,0.2861736334405145,1.076539101497504,2.0786516853932584,1.0,,
ba,ba_fam4,0.466540297645882,0,False,0.4666164658634538,time_agnostic_t,1,3200,3199,1,884,2031,0.36511409815567364,8.380090497737557,140.0,0.7517198248905566,0.518125,599.6857876712329,0.11127523387493846,0.3761693746922698,0.29581151832460734,1.1166912850812407,2.061946902654867,1.0,,
ba,ba_fam4,0.466540297645882,0,False,0.4666164658634538,time_respecting,0,50,37,13,41,28,0.2432432432432432,12.146341463414634,82.0,0.6111111111111112,0.8947368421052632,1.0,0.0,0.25,0.0,1.0,,0.6,0.15984992699179082,0.08444083209426756
ba,ba_fam4,0.466540297645882,0,False,0.4666164658634538,time_respecting,0,100,76,24,83,62,0.1842105263157895,9.891566265060241,82.0,0.7631578947368421,0.868421052631579,3.4285714285714284,0.0,0.1774193548387097,0.0,1.0,,0.8,0.15688716320405038,0.07820113439587911
ba,ba_fam4,0.466540297645882,0,False,0.4666164658634538,time_respecting,0,200,152,48,148,116,0.23684210526315785,12.277027027027026,140.0,0.8157894736842105,0.7105263157894737,14.86111111111111,0.02586206896551724,0.25,0.10344827586206896,1.0258620689655173,2.0,0.8,0.14349403170830183,0.07209793244640594
ba,ba_fam4,0.466540297645882,0,False,0.4666164658634538,time_respecting,0,400,305,95,263,223,0.26885245901639343,11.547528517110266,140.0,0.7631578947368421,0.6993464052287581,24.48780487804878,0.013452914798206279,0.23318385650224216,0.057692307692307696,1.0134529147982063,2.0,1.0,0.13517632610586222,0.05790502277810372
ba,ba_fam4,0.466540297645882,0,False,0.4666164658634538,time_respecting,0,800,613,187,426,393,0.35889070146818924,10.166666666666666,140.0,0.7287581699346405,0.5537459283387622,77.52272727272727,0.030534351145038167,0.3155216284987277,0.0967741935483871,1.0330788804071247,1.75,1.0,0.12552173772284636,0.0492788727046517
ba,ba_fam4,0.466540297645882,0,False,0.4666164658634538,time_respecting,0,1600,1240,360,658,701,0.4346774193548387,9.189969604863222,140.0,0.6387096774193548,0.49193548387096775,176.430426716141,0.05706134094151213,0.3651925820256776,0.15625,1.0599144079885878,1.65,1.0,0.12257561920362996,0.05363818584944846
ba,ba_fam4,0.466540297645882,0,False,0.4666164658634538,time_respecting,0,3200,2491,709,853,1136,0.5439582496989162,8.452520515826494,140.0,0.5630522088353414,0.3491171749598716,339.22656826568266,0.08098591549295775,0.44454225352112675,0.18217821782178217,1.0880281690140845,1.673913043478261,1.0,0.1275453740524102,0.056803645238377665
ba,ba_fam4,0.466540297645882,0,False,0.4666164658634538,time_respecting,1,50,37,13,43,31,0.16216216216216217,18.558139534883722,140.0,0.8333333333333334,0.8421052631578947,1.0,0.0,0.1935483870967742,0.0,1.0,,0.8,0.14685724266841793,0.06292314995904402
ba,ba_fam4,0.466540297645882,0,False,0.4666164658634538,time_respecting,1,100,76,24,76,55,0.2763157894736842,14.5,140.0,0.8421052631578947,0.6052631578947368,7.857142857142857,0.05454545454545454,0.2909090909090909,0.1875,1.0727272727272728,2.3333333333333335,1.0,0.13822104102731836,0.06304862136768957
ba,ba_fam4,0.466540297645882,0,False,0.4666164658634538,time_respecting,1,200,158,42,149,117,0.259493670886076,13.342281879194632,140.0,0.7341772151898734,0.7468354430379747,7.170731707317073,0.042735042735042736,0.23931623931623933,0.17857142857142858,1.0512820512820513,1.8,1.0,0.11942965411117805,0.05578944981054429
ba,ba_fam4,0.466540297645882,0,False,0.4666164658634538,time_respecting,1,400,308,92,265,221,0.2824675324675324,11.554716981132076,140.0,0.7402597402597403,0.6948051948051948,24.850574712643677,0.027149321266968326,0.24434389140271492,0.1111111111111111,1.0316742081447965,1.8333333333333333,1.0,0.12143114286435527,0.05844624754191605
ba,ba_fam4,0.466540297645882,0,False,0.4666164658634538,time_respecting,1,800,623,177,440,414,0.3354735152487961,10.336363636363636,140.0,0.7170418006430869,0.6121794871794872,67.03349282296651,0.03864734299516908,0.2922705314009662,0.1322314049586777,1.041062801932367,1.625,1.0,0.1282128344288068,0.06458652008160681
ba,ba_fam4,0.466540297645882,0,False,0.4666164658634538,time_respecting,1,1600,1237,363,665,733,0.40743734842360546,9.166917293233082,140.0,0.6666666666666666,0.518578352180937,176.2579365079365,0.040927694406548434,0.330150068212824,0.12396694214876033,1.043656207366985,1.8,1.0,0.13029146084127785,0.06729155007176424
ba,ba_fam4,0.466540297645882,0,False,0.4666164658634538,time_respecting,1,3200,2461,739,865,1196,0.514018691588785,8.396531791907515,140.0,0.5934959349593496,0.3785540211210398,378.2102766798419,0.0677257525083612,0.4414715719063545,0.1534090909090909,1.0702341137123745,1.654320987654321,1.0,0.13486723611282783,0.06858092570532903
ba,ba_fam4,0.466540297645882,0,False,0.4666164658634538,recency_biased,0,50,41,9,40,31,0.24390243902439024,15.05,140.0,0.85,0.6666666666666666,1.0,0.06451612903225806,0.25806451612903225,0.25,1.064516129032258,1.5,0.8,0.10425310156547875,0.0634638353805288
ba,ba_fam4,0.466540297645882,0,False,0.4666164658634538,recency_biased,0,100,83,17,78,61,0.2650602409638554,13.26923076923077,140.0,0.7560975609756098,0.7142857142857143,1.0,0.04918032786885246,0.2459016393442623,0.2,1.0491803278688525,1.3333333333333333,1.0,0.09278739056244166,0.05452923207720717
ba,ba_fam4,0.466540297645882,0,False,0.4666164658634538,recency_biased,0,200,170,30,140,120,0.2941176470588235,13.65,140.0,0.7411764705882353,0.6705882352941176,11.48,0.03333333333333333,0.24166666666666667,0.13793103448275862,1.0416666666666667,1.5,1.0,0.0810673624605023,0.041193899814190485
ba,ba_fam4,0.466540297645882,0,False,0.4666164658634538,recency_biased,0,400,340,60,260,245,0.27941176470588236,11.48076923076923,140.0,0.7058823529411765,0.7352941176470589,12.378947368421052,0.04897959183673469,0.24081632653061225,0.2033898305084746,1.0530612244897959,1.4166666666666667,1.0,0.07843981270199747,0.038014041318186004
ba,ba_fam4,0.466540297645882,0,False,0.4666164658634538,recency_biased,0,800,676,124,425,459,0.32100591715976334,10.44235294117647,140.0,0.7218934911242604,0.636094674556213,57.036866359447004,0.07625272331154684,0.289760348583878,0.2631578947368421,1.0784313725490196,1.6571428571428573,1.0,0.0826370350290976,0.04906485798748944
ba,ba_fam4,0.466540297645882,0,False,0.4666164658634538,recency_biased,0,1600,1355,245,639,829,0.38819188191881915,9.31298904538341,140.0,0.6779911373707533,0.5457227138643068,167.68441064638785,0.10012062726176116,0.3401688781664656,0.29432624113475175,1.1025331724969842,1.6265060240963856,1.0,0.07992918268716004,0.044941740598952507
ba,ba_fam4,0.466540297645882,0,False,0.4666164658634538,recency_biased,0,3200,2699,501,863,1420,0.4738792145238977,8.436848203939745,140.0,0.6130467012601928,0.43925925925925924,388.1876465989054,0.13380281690140844,0.4253521126760563,0.31456953642384106,1.1415492957746478,1.6894736842105262,1.0,0.08086288437702259,0.04756532858468798
ba,ba_fam4,0.466540297645882,0,False,0.4666164658634538,recency_biased,1,50,40,10,43,35,0.125,14.023255813953488,140.0,0.9,0.85,1.0,0.0,0.14285714285714285,0.0,1.0,,1.0,0.08893236465234725,0.055363644392291744
ba,ba_fam4,0.466540297645882,0,False,0.4666164658634538,recency_biased,1,100,83,17,76,65,0.2168674698795181,14.789473684210526,140.0,0.8780487804878049,0.6904761904761905,3.0,0.03076923076923077,0.2,0.15384615384615385,1.0307692307692307,2.0,1.0,0.0741486439896893,0.04206368068005917
ba,ba_fam4,0.466540297645882,0,False,0.4666164658634538,recency_biased,1,200,172,28,137,127,0.2616279069767442,14.153284671532846,140.0,0.7790697674418605,0.6976744186046512,13.8,0.047244094488188976,0.2677165354330709,0.17647058823529413,1.047244094488189,2.1666666666666665,1.0,0.07396052119055416,0.04101902430418141
ba,ba_fam4,0.466540297645882,0,False,0.4666164658634538,recency_biased,1,400,338,62,255,255,0.24556213017751483,11.498039215686275,140.0,0.7396449704142012,0.7692307692307693,17.433734939759034,0.043137254901960784,0.2235294117647059,0.19298245614035087,1.0470588235294118,2.1818181818181817,1.0,0.08230979514597903,0.048371331711760335
ba,ba_fam4,0.466540297645882,0,False,0.4666164658634538,recency_biased,1,800,684,116,411,472,0.3099415204678363,10.357664233576642,140.0,0.7543859649122807,0.6257309941520468,58.81132075471698,0.057203389830508475,0.2817796610169492,0.20300751879699247,1.0614406779661016,1.9259259259259258,1.0,0.07786533536510493,0.04320394933458194
ba,ba_fam4,0.466540297645882,0,False,0.4666164658634538,recency_biased,1,1600,1366,234,621,822,0.39824304538799415,9.323671497584542,140.0,0.6896046852122987,0.513909224011713,177.2297794117647,0.07542579075425791,0.34793187347931875,0.21678321678321677,1.083941605839416,1.7580645161290323,1.0,0.07900444535242139,0.04320394933458194
ba,ba_fam4,0.466540297645882,0,False,0.4666164658634538,recency_biased,1,3200,2709,491,853,1402,0.4824658545588778,8.473622508792497,140.0,0.603397341211226,0.4317343173431734,376.5371078806427,0.10485021398002853,0.4215406562054208,0.24873096446700507,1.115549215406562,1.7619047619047619,1.0,0.08077292018640649,0.04694122855711891
ba,ba_fam4,0.466540297645882,1,False,0.4666164658634538,time_agnostic,0,50,49,1,41,41,0.16326530612244894,16.51219512195122,86.0,0.9583333333333334,0.72,1.0,,,,,,,,
ba,ba_fam4,0.466540297645882,1,False,0.4666164658634538,time_agnostic,0,100,99,1,76,79,0.202020202020202,13.828947368421053,86.0,0.8367346938775511,0.76,1.7,,,,,,,,
ba,ba_fam4,0.466540297645882,1,False,0.4666164658634538,time_agnostic,0,200,199,1,138,154,0.22613065326633164,12.652173913043478,140.0,0.797979797979798,0.75,1.5333333333333334,,,,,,,,
ba,ba_fam4,0.466540297645882,1,False,0.4666164658634538,time_agnostic,0,400,399,1,260,318,0.20300751879699253,12.376923076923077,140.0,0.7738693467336684,0.82,13.283950617283951,,,,,,,,
ba,ba_fam4,0.466540297645882,1,False,0.4666164658634538,time_agnostic,0,800,799,1,437,624,0.2190237797246558,10.590389016018307,140.0,0.7969924812030075,0.765,70.62857142857143,,,,,,,,
ba,ba_fam4,0.466540297645882,1,False,0.4666164658634538,time_agnostic,0,1600,1599,1,658,1162,0.27329580988117574,9.30547112462006,140.0,0.7809762202753442,0.6725,222.5400457665904,,,,,,,,
ba,ba_fam4,0.466540297645882,1,False,0.4666164658634538,time_agnostic,0,3200,3199,1,861,2023,0.3676148796498906,8.464576074332172,140.0,0.7267041901188243,0.538125,601.0136054421769,,,,,,,,
