case_id,family,substrate,n,rho_target,rep,strategy,budget,coverage,band,n_obs_edges,rho_true,r0.0,r0.5,r1.0,r1.5,r2.0,r2.5,r3.0,mle_uniform,mle_transfer_beta,mle_betacal_lofo,betacal_lofo_beta,floor_lofo,oracle_lofo
ba20000f1|t0.473|r0|time_agnostic_t|b3200,ba20000f1,ba,20000,0.4726,0,time_agnostic_t,3200,0.033644228845769154,mid,2691,0.47263202640528107,0.40176647144117206,0.4199158015889354,0.500875348849068,0.6857572377337915,0.9261588061741831,0.9894209140859879,0.9972207838809323,0.40176647144117206,0.4199158015889354,0.500875348849068,1.0,0.29849389635719936,0.4525337867425324
ba20000f1|t0.473|r0|time_respecting|b400,ba20000f1,ba,20000,0.4726,0,time_respecting,400,0.003113122624524905,lo(<.02),249,0.47263202640528107,0.11512538942181572,0.11964282241678148,0.137561381558301,0.18194930535292497,0.26995028702903057,0.4571873704587781,0.713632394162437,0.11512538942181572,0.26995028702903057,0.18194930535292497,1.5,0.3319674548795243,0.23134581625829503
ba20000f1|t0.473|r0|time_respecting|b1600,ba20000f1,ba,20000,0.4726,0,time_respecting,1600,0.01260252050410082,lo(<.02),1008,0.47263202640528107,0.17409480207140382,0.1812818660153933,0.20472646988604704,0.2667598632654774,0.396176330585007,0.6399289889116777,0.8530096906655863,0.17409480207140382,0.396176330585007,0.2667598632654774,1.5,0.3319674548795243,0.4300259968493694
ba20000f1|t0.473|r0|time_respecting|b3200,ba20000f1,ba,20000,0.4726,0,time_respecting,3200,0.02489247849569914,mid,1991,0.47263202640528107,0.16202639564693555,0.16892565348080968,0.19467467352935497,0.25889156318397477,0.3859510268555755,0.6263564203776213,0.8474316676348418,0.16202639564693555,0.3859510268555755,0.3859510268555755,2.0,0.285222301608578,0.46050405554564927
er1500f0|t0.042|r0|time_agnostic_t|b400,er1500f0,er,1500,0.042,0,time_agnostic_t,400,0.05466666666666667,mid,328,0.0425,0.06237303018611895,0.06604864086071105,0.07590262895090849,0.09566416828903024,0.1420466367654447,0.26145200639047417,0.4968042979928614,0.06237303018611895,0.06604864086071105,0.07590262895090849,1.0,0.30515557128477744,0.11225228988091913
er1500f0|t0.042|r0|time_agnostic_t|b1600,er1500f0,er,1500,0.042,0,time_agnostic_t,1600,0.2045,hi(>.15),1227,0.0425,0.018284253296955377,0.019421559510082398,0.02278897575089811,0.028467605478668556,0.04056311731804041,0.0700455762929848,0.1753446767642709,0.018284253296955377,0.019421559510082398,0.02278897575089811,1.0,0.23361435432758965,0.09445369578134288
er1500f0|t0.042|r0|time_agnostic_t|b3200,er1500f0,er,1500,0.042,0,time_agnostic_t,3200,0.368,hi(>.15),2208,0.0425,0.031145464732026507,0.03272954125761285,0.03767346986383291,0.04939781825515688,0.0724946170018832,0.1127092823956577,0.19967455884284013,0.031145464732026507,0.03272954125761285,0.03767346986383291,1.0,0.23361435432758965,0.04981728163992869
er1500f0|t0.042|r0|time_respecting|b400,er1500f0,er,1500,0.042,0,time_respecting,400,0.035833333333333335,mid,215,0.0425,2.0467738615082e-11,9.19547771260909e-11,4.334739456268721e-09,5.706197040433736e-07,6.806841408391051e-05,0.0030549435557412075,0.04134371072927112,2.0467738615082e-11,6.806841408391051e-05,6.806841408391051e-05,2.0,0.29323203512524615,0.22141555852644093
er1500f0|t0.042|r0|time_respecting|b1600,er1500f0,er,1500,0.042,0,time_respecting,1600,0.11983333333333333,mid,719,0.0425,0.023702769375031574,0.025051694548337777,0.02938805136905509,0.03661197538532723,0.0495894758577583,0.07376543750904563,0.11748026916067922,0.023702769375031574,0.0495894758577583,0.0495894758577583,2.0,0.29323203512524615,0.11623954323920249
er1500f0|t0.042|r0|time_respecting|b3200,er1500f0,er,1500,0.042,0,time_respecting,3200,0.20116666666666666,hi(>.15),1207,0.0425,0.022176284517602007,0.023360749780482526,0.02715530216223072,0.03345406743872159,0.044851157690091514,0.06589810357420034,0.10148746686346699,0.022176284517602007,0.044851157690091514,0.044851157690091514,2.0,0.2336143543275896,0.0731707011289365
er1500f0|t0.064|r0|time_agnostic_t|b400,er1500f0,er,1500,0.0645,0,time_agnostic_t,400,0.05466666666666667,mid,328,0.06483333333333334,0.025998469586647865,0.028007169835675305,0.03430096979055586,0.04655452334600729,0.07124712124608346,0.14576503834793975,0.33989568390293934,0.025998469586647865,0.028007169835675305,0.03430096979055586,1.0,0.30515557128477744,0.10566654708853246
er1500f0|t0.064|r0|time_agnostic_t|b1600,er1500f0,er,1500,0.0645,0,time_agnostic_t,1600,0.2045,hi(>.15),1227,0.06483333333333334,0.06965997447675742,0.0725626349845998,0.0832239135513928,0.10953744477650351,0.15968164536860419,0.2582174965050227,0.47316757454073033,0.06965997447675742,0.0725626349845998,0.0832239135513928,1.0,0.23361435432758965,0.11299489007724318
er1500f0|t0.064|r0|time_agnostic_t|b3200,er1500f0,er,1500,0.0645,0,time_agnostic_t,3200,0.368,hi(>.15),2208,0.06483333333333334,0.06938228551075376,0.07320579208304878,0.0836142170149401,0.10587161788465271,0.1517427245590296,0.23331833905044275,0.3976517617366161,0.06938228551075376,0.07320579208304878,0.0836142170149401,1.0,0.23361435432758965,0.0898518360071301
er1500f0|t0.064|r0|time_respecting|b400,er1500f0,er,1500,0.0645,0,time_respecting,400,0.03666666666666667,mid,220,0.06483333333333334,0.09152436279983722,0.09520520142999811,0.10806161839530593,0.14064903065390943,0.20286390634948093,0.31830155722640774,0.5498340275675881,0.09152436279983722,0.20286390634948093,0.20286390634948093,2.0,0.29323203512524615,0.21746351607287623
er1500f0|t0.064|r0|time_respecting|b1600,er1500f0,er,1500,0.0645,0,time_respecting,1600,0.1225,mid,735,0.06483333333333334,0.05616244595645836,0.05929038228922878,0.06870412939221071,0.08394726816372033,0.11550425244225859,0.17208713803093245,0.2738586906326491,0.05616244595645836,0.11550425244225859,0.11550425244225859,2.0,0.29323203512524615,0.1330520510579146
er1500f0|t0.064|r0|time_respecting|b3200,er1500f0,er,1500,0.0645,0,time_respecting,3200,0.20866666666666667,hi(>.15),1252,0.06483333333333334,0.04461152943886548,0.04701655832645302,0.05476308356911053,0.06779859165714541,0.090525242425611,0.13311266862788873,0.20567384893746354,0.04461152943886548,0.090525242425611,0.090525242425611,2.0,0.2336143543275896,0.09033898692810458
er1500f0|t0.085|r0|time_agnostic_t|b400,er1500f0,er,1500,0.0849,0,time_agnostic_t,400,0.05466666666666667,mid,328,0.08533333333333333,0.0980865802630635,0.10672137262011883,0.13302841022309797,0.1826206697034155,0.2743227482808688,0.4672128898130956,0.7224333857139871,0.0980865802630635,0.10672137262011883,0.13302841022309797,1.0,0.30515557128477744,0.12184303451785321
er1500f0|t0.085|r0|time_agnostic_t|b1600,er1500f0,er,1500,0.0849,0,time_agnostic_t,1600,0.2045,hi(>.15),1227,0.08533333333333333,0.0847447750190714,0.0882682977448439,0.1024254618365894,0.136157469526195,0.19901301175188413,0.32076253907836894,0.5623470212724913,0.0847447750190714,0.0882682977448439,0.1024254618365894,1.0,0.23361435432758965,0.12085360665478329
er1500f0|t0.085|r0|time_agnostic_t|b3200,er1500f0,er,1500,0.0849,0,time_agnostic_t,3200,0.368,hi(>.15),2208,0.08533333333333333,0.08677542228662005,0.090707571809574,0.10290020259401489,0.13325535840987424,0.19254705118312898,0.29660029472639526,0.49982179776585656,0.08677542228662005,0.090707571809574,0.10290020259401489,1.0,0.23361435432758965,0.17740471479500897
er1500f0|t0.085|r0|time_respecting|b400,er1500f0,er,1500,0.0849,0,time_respecting,400,0.03666666666666667,mid,220,0.08533333333333333,0.023049957931547183,0.025352443064386776,0.03194688430313353,0.04365972397760742,0.06367837546069322,0.10065123283786082,0.1999163740195048,0.023049957931547183,0.06367837546069322,0.06367837546069322,2.0,0.29323203512524615,0.1375488116458707
er1500f0|t0.085|r0|time_respecting|b1600,er1500f0,er,1500,0.0849,0,time_respecting,1600,0.12166666666666667,mid,730,0.08533333333333333,0.023595829175068417,0.02479775646219473,0.03030174143572617,0.04137092209837623,0.06038274155794432,0.09217395835540731,0.1486798393117652,0.023595829175068417,0.06038274155794432,0.06038274155794432,2.0,0.29323203512524615,0.0791492255710502
er1500f0|t0.085|r0|time_respecting|b3200,er1500f0,er,1500,0.0849,0,time_respecting,3200,0.21183333333333335,hi(>.15),1271,0.08533333333333333,0.039698746236050186,0.04145992845486901,0.046743308520814986,0.0586147599510094,0.08300437841067276,0.12449649764108939,0.1938665097863692,0.039698746236050186,0.08300437841067276,0.08300437841067276,2.0,0.2336143543275896,0.10785150623885931
er1500f0|t0.183|r0|time_agnostic_t|b400,er1500f0,er,1500,0.1832,0,time_agnostic_t,400,0.05466666666666667,mid,328,0.1835,0.07453983264764297,0.08093147978204007,0.10050978422904555,0.13763968438198138,0.20691191919547158,0.3627457628720696,0.6165495451129144,0.07453983264764297,0.08093147978204007,0.10050978422904555,1.0,0.30515557128477744,0.1006979292929294
er1500f0|t0.183|r0|time_agnostic_t|b1600,er1500f0,er,1500,0.1832,0,time_agnostic_t,1600,0.2045,hi(>.15),1227,0.1835,0.12620636809020847,0.13238914234507826,0.15922262072668258,0.22007984116408053,0.3286357145381221,0.5306312395360276,0.8019082073008836,0.12620636809020847,0.13238914234507826,0.15922262072668258,1.0,0.23361435432758965,0.1560565656565657
er1500f0|t0.183|r0|time_agnostic_t|b3200,er1500f0,er,1500,0.1832,0,time_agnostic_t,3200,0.368,hi(>.15),2208,0.1835,0.15849656938218848,0.1661847090387888,0.18924120683189072,0.2475621575359932,0.36152150377572134,0.5621639167934962,0.8498011240208023,0.15849656938218848,0.1661847090387888,0.18924120683189072,1.0,0.23361435432758965,0.21963870766488408
er1500f0|t0.183|r0|time_respecting|b400,er1500f0,er,1500,0.1832,0,time_respecting,400,0.03833333333333333,mid,230,0.1835,0.10293965088112311,0.11289352877642167,0.14220509349083266,0.1951504738823524,0.2860600319541411,0.456823631245743,0.7270623733397517,0.10293965088112311,0.2860600319541411,0.2860600319541411,2.0,0.29323203512524615,0.2211395786128358
er1500f0|t0.183|r0|time_respecting|b1600,er1500f0,er,1500,0.1832,0,time_respecting,1600,0.12583333333333332,mid,755,0.1835,0.05213860210976007,0.05571253421068978,0.066162630329901,0.0909401077138775,0.13379892223218892,0.20570831935514444,0.3356680245166316,0.05213860210976007,0.13379892223218892,0.13379892223218892,2.0,0.29323203512524615,0.11834838480145494
er1500f0|t0.183|r0|time_respecting|b3200,er1500f0,er,1500,0.1832,0,time_respecting,3200,0.2065,hi(>.15),1239,0.1835,0.06830675703830147,0.07102635506998756,0.07989662345607462,0.1018978782421962,0.1453027913800672,0.21799631260714503,0.3391771792168017,0.06830675703830147,0.1453027913800672,0.1453027913800672,2.0,0.2336143543275896,0.1396749762329177
er1500f0|t0.514|r0|time_agnostic_t|b400,er1500f0,er,1500,0.5137,0,time_agnostic_t,400,0.05466666666666667,mid,328,0.5136666666666667,0.37253138440204003,0.3934599294760316,0.48189920666736474,0.6713512318366639,0.9272583157643334,0.991977764618218,0.9982383906064054,0.37253138440204003,0.3934599294760316,0.48189920666736474,1.0,0.30515557128477744,0.37747793337789676
er1500f0|t0.514|r0|time_agnostic_t|b1600,er1500f0,er,1500,0.5137,0,time_agnostic_t,1600,0.2045,hi(>.15),1227,0.5136666666666667,0.5041864878664792,0.5225311500523451,0.6122690017838281,0.8277754062568285,0.994406385160501,0.9998336467191435,0.999979527929375,0.5041864878664792,0.5225311500523451,0.6122690017838281,1.0,0.23361435432758965,0.3995945959595965
er1500f0|t0.514|r0|time_agnostic_t|b3200,er1500f0,er,1500,0.5137,0,time_agnostic_t,3200,0.368,hi(>.15),2208,0.5136666666666667,0.48834119791287756,0.5093429479811371,0.5746127267604872,0.7574775970930887,0.9905027292437251,0.9999416499293649,0.9999974013457235,0.48834119791287756,0.5093429479811371,0.5746127267604872,1.0,0.23361435432758965,0.4071665062388599
er1500f0|t0.514|r0|time_respecting|b400,er1500f0,er,1500,0.5137,0,time_respecting,400,0.03983333333333333,mid,239,0.5136666666666667,0.11150994597192376,0.12257256908884173,0.15497506621653623,0.21388103157181426,0.31754609444025284,0.5201686266672085,0.7816091247458488,0.11150994597192376,0.31754609444025284,0.31754609444025284,2.0,0.29323203512524615,0.3267036550683987
er1500f0|t0.514|r0|time_respecting|b1600,er1500f0,er,1500,0.5137,0,time_respecting,1600,0.13816666666666666,mid,829,0.5136666666666667,0.21362452704660495,0.22335283266419614,0.2565891195036756,0.333813051205363,0.4821002942771012,0.7383003442604386,0.9565049267881314,0.21362452704660495,0.4821002942771012,0.4821002942771012,2.0,0.29323203512524615,0.4063142890203942
er1500f0|t0.514|r0|time_respecting|b3200,er1500f0,er,1500,0.5137,0,time_respecting,3200,0.23533333333333334,hi(>.15),1412,0.5136666666666667,0.2404592780029272,0.2527998659530274,0.2906596935329253,0.35966770838377715,0.5048339628815297,0.7597722355449537,0.9804708061604703,0.2404592780029272,0.5048339628815297,0.5048339628815297,2.0,0.2336143543275896,0.4080102525252528
er1500f0|t0.556|r0|time_agnostic_t|b400,er1500f0,er,1500,0.556,0,time_agnostic_t,400,0.05466666666666667,mid,328,0.556,0.44747269547552515,0.46309679571653684,0.538092997418858,0.7259266080487456,0.9536490760440528,0.9952655979546525,0.9989476141943368,0.44747269547552515,0.46309679571653684,0.538092997418858,1.0,0.30515557128477744,0.38371362150920985
er1500f0|t0.556|r0|time_agnostic_t|b1600,er1500f0,er,1500,0.556,0,time_agnostic_t,1600,0.2045,hi(>.15),1227,0.556,0.5085192468894253,0.5271013246529213,0.6157579131860845,0.8344408170008929,0.994974558836523,0.9998440672042401,0.9999802626894346,0.5085192468894253,0.5271013246529213,0.6157579131860845,1.0,0.23361435432758965,0.420197165775402
er1500f0|t0.556|r0|time_agnostic_t|b3200,er1500f0,er,1500,0.556,0,time_agnostic_t,3200,0.368,hi(>.15),2208,0.556,0.5154464810887361,0.537570996407862,0.606564973673225,0.7989219219598073,0.9965132869851167,0.9999804752682052,0.9999990979342872,0.5154464810887361,0.537570996407862,0.606564973673225,1.0,0.23361435432758965,0.4086399168152116
er1500f0|t0.556|r0|time_respecting|b400,er1500f0,er,1500,0.556,0,time_respecting,400,0.041166666666666664,mid,247,0.556,0.15825750933881078,0.16592715531405222,0.18791282426752465,0.24205058017675463,0.3568292131990922,0.5845265786351447,0.820982003824393,0.15825750933881078,0.3568292131990922,0.3568292131990922,2.0,0.29323203512524615,0.3653915834818779
er1500f0|t0.556|r0|time_respecting|b1600,er1500f0,er,1500,0.556,0,time_respecting,1600,0.13416666666666666,mid,805,0.556,0.2020265552396594,0.21096798902008662,0.23865229346733208,0.31210610510161807,0.4525575717077871,0.693786592956422,0.945212851047087,0.2020265552396594,0.4525575717077871,0.4525575717077871,2.0,0.29323203512524615,0.4148643249860588
er1500f0|t0.556|r0|time_respecting|b3200,er1500f0,er,1500,0.556,0,time_respecting,3200,0.22966666666666666,hi(>.15),1378,0.556,0.243959246951032,0.25583919287799073,0.29100820952304773,0.360534724730894,0.5083350976425087,0.7618146758492472,0.9839610776497597,0.243959246951032,0.5083350976425087,0.5083350976425087,2.0,0.2336143543275896,0.3994428015448606
er1500f1|t0.120|r0|time_agnostic_t|b400,er1500f1,er,1500,0.1199,0,time_agnostic_t,400,0.05633333333333333,mid,338,0.11983333333333333,0.1615903475801933,0.16915478760017633,0.20044281613914772,0.27161450470524406,0.41730313834819965,0.6706473100662236,0.8571685071858913,0.1615903475801933,0.16915478760017633,0.20044281613914772,1.0,0.30321297869218483,0.16313335412953078
er1500f1|t0.120|r0|time_agnostic_t|b1600,er1500f1,er,1500,0.1199,0,time_agnostic_t,1600,0.20483333333333334,hi(>.15),1229,0.11983333333333333,0.10130373372781853,0.10684674254266624,0.13095444155018987,0.18269408300689016,0.2736660145788473,0.4440936736462001,0.7171129761130723,0.10130373372781853,0.10684674254266624,0.10684674254266624,0.5,0.2239013913646266,0.10288841354723699
er1500f1|t0.120|r0|time_agnostic_t|b3200,er1500f1,er,1500,0.1199,0,time_agnostic_t,3200,0.36133333333333334,hi(>.15),2168,0.11983333333333333,0.12636604583300448,0.13180105832547406,0.15126785913431584,0.20147755097514686,0.29522063292897816,0.45715980756961827,0.7346654466072062,0.12636604583300448,0.13180105832547406,0.13180105832547406,0.5,0.2239013913646266,0.24988181521093267
er1500f1|t0.120|r0|time_respecting|b400,er1500f1,er,1500,0.1199,0,time_respecting,400,0.03983333333333333,mid,239,0.11983333333333333,7.740178054049807e-09,2.378974295336178e-08,4.409959326601154e-07,1.9871033783980252e-05,0.0008379621254890335,0.015640828648064486,0.10909182360613967,7.740178054049807e-09,0.0008379621254890335,0.0008379621254890335,2.0,0.2899943808042585,0.10921864527629253
er1500f1|t0.120|r0|time_respecting|b1600,er1500f1,er,1500,0.1199,0,time_respecting,1600,0.12816666666666668,mid,769,0.11983333333333333,0.024022146793658106,0.024965544569412912,0.028727160281268316,0.037526041070370164,0.05354521502497844,0.08091086462049535,0.13473231112153916,0.024022146793658106,0.05354521502497844,0.05354521502497844,2.0,0.2899943808042585,0.06290840772162772
er1500f1|t0.120|r0|time_respecting|b3200,er1500f1,er,1500,0.1199,0,time_respecting,3200,0.21383333333333332,hi(>.15),1283,0.11983333333333333,0.04795586296143173,0.05055533495990694,0.05889410936034911,0.07265914320838163,0.09761865306302109,0.14404919497781732,0.22337785479675198,0.04795586296143173,0.09761865306302109,0.09761865306302109,2.0,0.22390139136462667,0.11432818181818175
er1500f1|t0.174|r0|time_agnostic_t|b400,er1500f1,er,1500,0.1743,0,time_agnostic_t,400,0.05633333333333333,mid,338,0.17433333333333334,0.21598752141846422,0.22821196255653842,0.27521417208072396,0.37595342999236203,0.5728638253554448,0.8253908068998873,0.9382207491246863,0.21598752141846422,0.22821196255653842,0.27521417208072396,1.0,0.30321297869218483,0.16276008769846678
er1500f1|t0.174|r0|time_agnostic_t|b1600,er1500f1,er,1500,0.1743,0,time_agnostic_t,1600,0.20483333333333334,hi(>.15),1229,0.17433333333333334,0.15272560668847746,0.15989115605827964,0.18292096846939754,0.242154767648586,0.3571759416023568,0.573406492610671,0.8363537561290041,0.15272560668847746,0.15989115605827964,0.15989115605827964,0.5,0.2239013913646266,0.12133712715389185
er1500f1|t0.174|r0|time_agnostic_t|b3200,er1500f1,er,1500,0.1743,0,time_agnostic_t,3200,0.36133333333333334,hi(>.15),2168,0.17433333333333334,0.1460475861920748,0.1530199307212592,0.17570209594073283,0.2342094559287481,0.34577379478960857,0.5392949761065808,0.8310877685046163,0.1460475861920748,0.1530199307212592,0.1530199307212592,0.5,0.2239013913646266,0.2666029203802735
er1500f1|t0.174|r0|time_respecting|b400,er1500f1,er,1500,0.1743,0,time_respecting,400,0.03766666666666667,mid,226,0.17433333333333334,0.1229794450368259,0.13503977597578398,0.170592223430035,0.23510458066798534,0.3460293335315434,0.5501189255426693,0.8198467329295751,0.1229794450368259,0.3460293335315434,0.3460293335315434,2.0,0.2899943808042585,0.216227983555047
er1500f1|t0.174|r0|time_respecting|b1600,er1500f1,er,1500,0.1743,0,time_respecting,1600,0.12966666666666668,mid,778,0.17433333333333334,0.0645281451588845,0.06983370301002456,0.08705004338157918,0.11864313392633319,0.17175445103878584,0.26104524612410795,0.42777015653513506,0.0645281451588845,0.17175445103878584,0.17175445103878584,2.0,0.2899943808042585,0.3065019222716312
er1500f1|t0.174|r0|time_respecting|b3200,er1500f1,er,1500,0.1743,0,time_respecting,3200,0.22,hi(>.15),1320,0.17433333333333334,0.0979357473402579,0.10282025013298679,0.11745668053597258,0.144526679758608,0.2022752837652676,0.30312443454582383,0.47565940791145167,0.0979357473402579,0.2022752837652676,0.2022752837652676,2.0,0.22390139136462667,0.2374869696969697
er1500f1|t0.188|r0|time_agnostic_t|b400,er1500f1,er,1500,0.1881,0,time_agnostic_t,400,0.05633333333333333,mid,338,0.188,0.07322765149009458,0.07722232503414073,0.08787213532322469,0.11288498228519828,0.1767890817715193,0.3420497496857102,0.5856659700684259,0.07322765149009458,0.07722232503414073,0.08787213532322469,1.0,0.30321297869218483,0.15242222519310764
er1500f1|t0.188|r0|time_agnostic_t|b1600,er1500f1,er,1500,0.1881,0,time_agnostic_t,1600,0.20483333333333334,hi(>.15),1229,0.188,0.1352363131624693,0.14115935838547233,0.15993170161619175,0.20849037572627338,0.30431584622688157,0.4885195785216214,0.7616574301990381,0.1352363131624693,0.14115935838547233,0.14115935838547233,0.5,0.2239013913646266,0.09067105466428985
er1500f1|t0.188|r0|time_agnostic_t|b3200,er1500f1,er,1500,0.1881,0,time_agnostic_t,3200,0.36133333333333334,hi(>.15),2168,0.188,0.15923048063843015,0.16708424829981428,0.190339305403195,0.24814892643094555,0.36176686605516895,0.5607115569578731,0.8506090794455008,0.15923048063843015,0.16708424829981428,0.16708424829981428,0.5,0.2239013913646266,0.2410881075460485
er1500f1|t0.188|r0|time_respecting|b400,er1500f1,er,1500,0.1881,0,time_respecting,400,0.03816666666666667,mid,229,0.188,1.1677576683410962e-09,4.059979241688438e-09,1.0084385537734164e-07,6.337640525932997e-06,0.000377168530646399,0.009391723542665487,0.08119955435514226,1.1677576683410962e-09,0.000377168530646399,0.000377168530646399,2.0,0.2899943808042585,0.16384383541295333
er1500f1|t0.188|r0|time_respecting|b1600,er1500f1,er,1500,0.1881,0,time_respecting,1600,0.12883333333333333,mid,773,0.188,0.055126032061394215,0.05744638814617742,0.0685290326989495,0.09295907267644632,0.1355657692737594,0.20722665892737424,0.34220282376202593,0.055126032061394215,0.1355657692737594,0.1355657692737594,2.0,0.2899943808042585,0.13571106528334864
er1500f1|t0.188|r0|time_respecting|b3200,er1500f1,er,1500,0.1881,0,time_respecting,3200,0.21716666666666667,hi(>.15),1303,0.188,0.09680778868271611,0.10156390599751708,0.11593056787133682,0.14189855431983922,0.1969849527971177,0.2932081137479615,0.4570622220251528,0.09680778868271611,0.1969849527971177,0.1969849527971177,2.0,0.22390139136462667,0.27617237670825895
er1500f1|t0.335|r0|time_agnostic_t|b400,er1500f1,er,1500,0.3347,0,time_agnostic_t,400,0.05633333333333333,mid,338,0.33466666666666667,0.2681123705924173,0.28545098120336476,0.34824068367700467,0.4781570992402251,0.7157034021803963,0.9189084438340077,0.9748895620744031,0.2681123705924173,0.28545098120336476,0.34824068367700467,1.0,0.30321297869218483,0.21537669791831235
er1500f1|t0.335|r0|time_agnostic_t|b1600,er1500f1,er,1500,0.3347,0,time_agnostic_t,1600,0.20483333333333334,hi(>.15),1229,0.33466666666666667,0.21019563137882835,0.2187785612179961,0.2554053531145076,0.3450951891889229,0.5112253451853247,0.7876629627268863,0.9537223845947246,0.21019563137882835,0.2187785612179961,0.2187785612179961,0.5,0.2239013913646266,0.20376048128342267
er1500f1|t0.335|r0|time_agnostic_t|b3200,er1500f1,er,1500,0.3347,0,time_agnostic_t,3200,0.36133333333333334,hi(>.15),2168,0.33466666666666667,0.2625970086661267,0.27402759253638553,0.3128947189592357,0.4187009489969338,0.617145472493756,0.9121820043303438,0.9946933823857738,0.2625970086661267,0.27402759253638553,0.27402759253638553,0.5,0.2239013913646266,0.3346038591800355
er1500f1|t0.335|r0|time_respecting|b400,er1500f1,er,1500,0.3347,0,time_respecting,400,0.03916666666666667,mid,235,0.33466666666666667,0.13191380315846124,0.137117328813662,0.15936335579271987,0.21155052956385323,0.3084637747763488,0.4972424004464815,0.7633606298236901,0.13191380315846124,0.3084637747763488,0.3084637747763488,2.0,0.2899943808042585,0.23022310903149157
er1500f1|t0.335|r0|time_respecting|b1600,er1500f1,er,1500,0.3347,0,time_respecting,1600,0.1335,mid,801,0.33466666666666667,0.08463168830846846,0.08893063406634727,0.10077438800834859,0.12734764975901558,0.1814862423582566,0.27677102032848977,0.46139932945508744,0.08463168830846846,0.1814862423582566,0.1814862423582566,2.0,0.2899943808042585,0.2693465053082113
er1500f1|t0.335|r0|time_respecting|b3200,er1500f1,er,1500,0.3347,0,time_respecting,3200,0.21966666666666668,hi(>.15),1318,0.33466666666666667,0.1295364529416747,0.13621154293227544,0.1573837574817748,0.19318395523337106,0.26322254681158663,0.39100086038102055,0.6121412841911085,0.1295364529416747,0.26322254681158663,0.26322254681158663,2.0,0.22390139136462667,0.34846425727866875
er1500f1|t0.370|r0|time_agnostic_t|b400,er1500f1,er,1500,0.3697,0,time_agnostic_t,400,0.05633333333333333,mid,338,0.36966666666666664,0.2935113630020829,0.3134666126765787,0.3840785457546717,0.5283535975198714,0.778734490404446,0.946989247539195,0.984245853551373,0.2935113630020829,0.3134666126765787,0.3840785457546717,1.0,0.30321297869218483,0.3634554872045181
er1500f1|t0.370|r0|time_agnostic_t|b1600,er1500f1,er,1500,0.3697,0,time_agnostic_t,1600,0.20483333333333334,hi(>.15),1229,0.36966666666666664,0.3034173481035821,0.31568971121221,0.3690663566205553,0.5013806151676051,0.7446054116081229,0.9634580961935262,0.9953080539049428,0.3034173481035821,0.31568971121221,0.31568971121221,0.5,0.2239013913646266,0.37144626856803326
er1500f1|t0.370|r0|time_agnostic_t|b3200,er1500f1,er,1500,0.3697,0,time_agnostic_t,3200,0.36133333333333334,hi(>.15),2168,0.36966666666666664,0.29128278214940584,0.3042342573003193,0.34703463155702907,0.4630234756661149,0.6826691149096173,0.9579905904936444,0.9980456321526034,0.29128278214940584,0.3042342573003193,0.3042342573003193,0.5,0.2239013913646266,0.34810453060011864
er1500f1|t0.370|r0|time_respecting|b400,er1500f1,er,1500,0.3697,0,time_respecting,400,0.03783333333333333,mid,227,0.36966666666666664,0.10454599209929982,0.110075351167505,0.12467553937406295,0.1560656323213132,0.22208774383081098,0.35197224968637686,0.5989619509920432,0.10454599209929982,0.22208774383081098,0.22208774383081098,2.0,0.2899943808042585,0.14817085826001256
er1500f1|t0.370|r0|time_respecting|b1600,er1500f1,er,1500,0.3697,0,time_respecting,1600,0.1345,mid,807,0.36966666666666664,0.17599199308461466,0.18382887292206496,0.20580923230855008,0.2618543583232994,0.3737954501849007,0.5710297168325877,0.8563795759851208,0.17599199308461466,0.3737954501849007,0.3737954501849007,2.0,0.2899943808042585,0.3920044300626203
er1500f1|t0.370|r0|time_respecting|b3200,er1500f1,er,1500,0.3697,0,time_respecting,3200,0.221,hi(>.15),1326,0.36966666666666664,0.15494421328622954,0.1624769858567734,0.18471964782985129,0.22804360190350248,0.3203848133894469,0.4806334305575495,0.7514650210623464,0.15494421328622954,0.3203848133894469,0.3203848133894469,2.0,0.22390139136462667,0.28050920974450383
er1500f1|t0.434|r0|time_agnostic_t|b400,er1500f1,er,1500,0.4341,0,time_agnostic_t,400,0.05633333333333333,mid,338,0.43416666666666665,0.4340148278200108,0.4540748257595768,0.5414619221576056,0.7391744303641667,0.9512139511222077,0.9926282955723985,0.9978291216132876,0.4340148278200108,0.4540748257595768,0.5414619221576056,1.0,0.30321297869218483,0.44682994822481786
er1500f1|t0.434|r0|time_agnostic_t|b1600,er1500f1,er,1500,0.4341,0,time_agnostic_t,1600,0.20483333333333334,hi(>.15),1229,0.43416666666666665,0.41499806503162107,0.43118029772950883,0.492126106926726,0.6584900983432707,0.9272568952757966,0.9962869342720186,0.999556440328007,0.41499806503162107,0.43118029772950883,0.43118029772950883,0.5,0.2239013913646266,0.4523859536541886
er1500f1|t0.434|r0|time_agnostic_t|b3200,er1500f1,er,1500,0.4341,0,time_agnostic_t,3200,0.36133333333333334,hi(>.15),2168,0.43416666666666665,0.40572186410356925,0.4244589355030953,0.4816413161273987,0.6403706030145155,0.9268050434115613,0.9991904551063656,0.9999693693061672,0.40572186410356925,0.4244589355030953,0.4244589355030953,0.5,0.2239013913646266,0.44028054961378493
