budget,graph_id,arm,evidence_block,fit_status,fallback_used,objective
0.5,nr_digg_reply,R,real,starts_disagree,True,nan
0.5,nr_digg_reply,R,real,boundary_other,False,964.6150681661592
0.5,nr_digg_reply,R,real,boundary_other,False,867.1235150757767
0.5,nr_digg_reply,S1,real,boundary_other,False,1520.232704244151
0.5,nr_digg_reply,S1,real,boundary_other,False,1521.330602849386
0.5,nr_digg_reply,S1,real,boundary_other,False,1535.5380362171304
0.5,nr_digg_reply__pwt,B,surrogate,boundary_other,False,1895.5070187943684
0.5,nr_digg_reply__pwt,B,surrogate,boundary_other,False,1759.9316636366452
0.5,nr_digg_reply__pwt,B,surrogate,boundary_other,False,1815.411882222153
0.5,nr_digg_reply__pwt,H,surrogate,boundary_other,False,1295.3748716690961
0.5,nr_digg_reply__pwt,H,surrogate,boundary_other,False,1507.2184911899599
0.5,nr_digg_reply__pwt,H,surrogate,boundary_other,False,1492.6155175882593
0.5,nr_digg_reply__pwt,R,surrogate,boundary_other,False,2048.591300277097
0.5,nr_digg_reply__pwt,R,surrogate,boundary_other,False,2298.160140735849
0.5,nr_digg_reply__pwt,R,surrogate,boundary_other,False,2089.7791259566775
0.5,nr_digg_reply__pwt,S1,surrogate,boundary_other,False,3089.9257050771316
0.5,nr_digg_reply__pwt,S1,surrogate,boundary_other,False,3074.8395180792413
0.5,nr_digg_reply__pwt,S1,surrogate,boundary_other,False,3084.566955732235
0.5,snap_collegemsg,B,real,boundary_other,False,5675.48173450011
0.5,snap_collegemsg,B,real,boundary_other,False,5584.447331716388
0.5,snap_collegemsg,B,real,boundary_other,False,5400.643660157191
0.5,snap_collegemsg,H,real,boundary_other,False,891.0915307460322
0.5,snap_collegemsg,R,real,boundary_other,False,2628.0437740342813
0.5,snap_collegemsg,R,real,boundary_other,False,2913.253789825122
0.5,snap_collegemsg,R,real,boundary_other,False,2707.0755658285093
0.5,snap_collegemsg,S1,real,boundary_other,False,2892.5266046659553
0.5,snap_collegemsg,S1,real,boundary_other,False,2919.055978229501
0.5,snap_collegemsg,S1,real,boundary_other,False,2932.684898776868
0.5,snap_collegemsg__pwt,B,surrogate,converged,False,14805.921608486697
0.5,snap_collegemsg__pwt,B,surrogate,converged,False,14727.358787815105
0.5,snap_collegemsg__pwt,B,surrogate,converged,False,14741.263409818914
0.5,snap_collegemsg__pwt,H,surrogate,boundary_other,False,3623.818839841867
0.5,snap_collegemsg__pwt,R,surrogate,flatness_unavailable,False,8486.654501794244
0.5,snap_collegemsg__pwt,R,surrogate,flatness_unavailable,False,8985.725961967993
0.5,snap_collegemsg__pwt,R,surrogate,flatness_unavailable,False,8675.701560584204
0.5,snap_collegemsg__pwt,S1,surrogate,flatness_unavailable,False,8412.866869157959
0.5,snap_collegemsg__pwt,S1,surrogate,flatness_unavailable,False,8419.441890147835
0.5,snap_collegemsg__pwt,S1,surrogate,flatness_unavailable,False,8490.856105320685
0.5,snap_email_eu,B,real,converged,False,-7672.693208309727
0.5,snap_email_eu,B,real,converged,False,-6915.16747101182
0.5,snap_email_eu,B,real,starts_disagree,True,nan
0.5,snap_email_eu,H,real,flatness_unavailable,False,9271.097354912445
0.5,snap_email_eu,R,real,flatness_unavailable,False,11650.462340126911
0.5,snap_email_eu,R,real,flatness_unavailable,False,10717.00650014329
0.5,snap_email_eu,R,real,flatness_unavailable,False,11156.83366315186
0.5,snap_email_eu,S1,real,flatness_unavailable,False,10696.182580288902
0.5,snap_email_eu,S1,real,flatness_unavailable,False,10781.556417706715
0.5,snap_email_eu,S1,real,flatness_unavailable,False,10484.13729143408
0.5,snap_email_eu__pwt,B,surrogate,converged,False,-6931.932717935244
0.5,snap_email_eu__pwt,B,surrogate,converged,False,-6858.862758556737
0.5,snap_email_eu__pwt,B,surrogate,converged,False,-6837.113101611814
0.5,snap_email_eu__pwt,H,surrogate,boundary_homogeneous,False,11862.456237464414
0.5,snap_email_eu__pwt,R,surrogate,flatness_unavailable,False,13542.517296545835
0.5,snap_email_eu__pwt,R,surrogate,flatness_unavailable,False,12414.823394258889
0.5,snap_email_eu__pwt,R,surrogate,flatness_unavailable,False,13074.085528304786
0.5,snap_email_eu__pwt,S1,surrogate,flatness_unavailable,False,12233.995469177873
0.5,snap_email_eu__pwt,S1,surrogate,flatness_unavailable,False,12311.073201778094
0.5,snap_email_eu__pwt,S1,surrogate,flatness_unavailable,False,11991.967676281385
0.5,snap_mathoverflow,B,real,boundary_other,False,82071.9991766661
0.5,snap_mathoverflow,B,real,boundary_other,False,81884.59061646814
0.5,snap_mathoverflow,B,real,boundary_other,False,81675.92878620494
0.5,snap_mathoverflow,H,real,boundary_other,False,26852.639242749996
0.5,snap_mathoverflow,H,real,boundary_other,False,26390.949559033183
0.5,snap_mathoverflow,H,real,boundary_other,False,26666.469153678117
0.5,snap_mathoverflow,R,real,boundary_other,False,36856.11919528103
0.5,snap_mathoverflow,R,real,boundary_other,False,29412.885083536672
0.5,snap_mathoverflow,R,real,boundary_other,False,31490.827330795786
0.5,snap_mathoverflow,S1,real,boundary_other,False,48596.700059310446
0.5,snap_mathoverflow,S1,real,boundary_other,False,48542.84028007801
0.5,snap_mathoverflow,S1,real,boundary_other,False,48673.9945670246
0.5,snap_mathoverflow__pwt,B,surrogate,boundary_other,False,138348.8649942818
0.5,snap_mathoverflow__pwt,B,surrogate,boundary_other,False,138448.94175869488
0.5,snap_mathoverflow__pwt,B,surrogate,boundary_other,False,137814.440261941
0.5,snap_mathoverflow__pwt,H,surrogate,boundary_other,False,77985.60933088238
0.5,snap_mathoverflow__pwt,H,surrogate,boundary_other,False,76143.1119171786
0.5,snap_mathoverflow__pwt,H,surrogate,boundary_other,False,77652.19937559542
0.5,snap_mathoverflow__pwt,R,surrogate,boundary_other,False,101742.31750644419
0.5,snap_mathoverflow__pwt,R,surrogate,boundary_other,False,88229.77837998372
0.5,snap_mathoverflow__pwt,R,surrogate,boundary_other,False,90500.20481181196
0.5,snap_mathoverflow__pwt,S1,surrogate,boundary_other,False,100144.35311457499
0.5,snap_mathoverflow__pwt,S1,surrogate,boundary_other,False,100155.40719295056
0.5,snap_mathoverflow__pwt,S1,surrogate,boundary_other,False,100474.67603283271
0.5,sp_highschool2013,B,real,boundary_other,False,-24965.455412132524
0.5,sp_highschool2013,B,real,boundary_other,True,nan
0.5,sp_highschool2013,B,real,boundary_other,False,-25577.896744556943
0.5,sp_highschool2013,H,real,flatness_unavailable,False,3326.0863434110397
0.5,sp_highschool2013,H,real,boundary_other,False,3406.3591909961137
0.5,sp_highschool2013,H,real,flatness_unavailable,False,3389.1074219683296
0.5,sp_highschool2013,R,real,boundary_other,False,3625.7841708794635
0.5,sp_highschool2013,R,real,boundary_other,False,3846.2370883316257
0.5,sp_highschool2013,R,real,boundary_other,False,3585.5093937736997
0.5,sp_highschool2013,S1,real,boundary_other,True,nan
0.5,sp_highschool2013,S1,real,boundary_other,False,3799.399689509417
0.5,sp_highschool2013,S1,real,boundary_other,False,3746.1927873115997
0.5,sp_highschool2013__pwt,B,surrogate,boundary_other,False,-14063.78259388671
0.5,sp_highschool2013__pwt,B,surrogate,boundary_other,False,-13762.190324434756
0.5,sp_highschool2013__pwt,B,surrogate,boundary_other,False,-14735.755957049452
0.5,sp_highschool2013__pwt,H,surrogate,boundary_other,True,nan
0.5,sp_highschool2013__pwt,H,surrogate,boundary_other,True,nan
0.5,sp_highschool2013__pwt,H,surrogate,boundary_other,False,4346.025090746976
0.5,sp_highschool2013__pwt,R,surrogate,boundary_other,False,4280.888782582406
0.5,sp_highschool2013__pwt,R,surrogate,boundary_other,False,4426.504142322054
0.5,sp_highschool2013__pwt,R,surrogate,boundary_other,False,4204.724072197618
0.5,sp_highschool2013__pwt,S1,surrogate,boundary_other,False,4389.104572376342
0.5,sp_highschool2013__pwt,S1,surrogate,boundary_other,False,4368.666109832715
0.5,sp_highschool2013__pwt,S1,surrogate,boundary_other,False,4320.641829905086
0.5,sp_hospital,B,real,converged,False,-399.8556553133378
0.5,sp_hospital,B,real,converged,False,-292.82742966923047
0.5,sp_hospital,B,real,converged,False,-220.55733500641713
0.5,sp_hospital,H,real,flatness_unavailable,False,522.4236969399075
0.5,sp_hospital,H,real,flatness_unavailable,False,616.4401827264041
0.5,sp_hospital,H,real,flatness_unavailable,False,510.92518219371135
0.5,sp_hospital,R,real,flatness_unavailable,False,570.5473571216182
0.5,sp_hospital,R,real,flatness_unavailable,False,612.1416268355607
0.5,sp_hospital,R,real,flatness_unavailable,False,740.176021099155
0.5,sp_hospital,S1,real,flatness_unavailable,False,601.706339897736
0.5,sp_hospital,S1,real,flatness_unavailable,False,638.2993480175428
0.5,sp_hospital,S1,real,flatness_unavailable,False,644.3491284230735
0.5,sp_hospital__pwt,B,surrogate,boundary_other,False,762.200394559763
0.5,sp_hospital__pwt,B,surrogate,converged,False,796.4740607600406
0.5,sp_hospital__pwt,B,surrogate,boundary_other,False,713.4910425651699
0.5,sp_hospital__pwt,H,surrogate,flatness_unavailable,False,862.6466056992372
0.5,sp_hospital__pwt,H,surrogate,flatness_unavailable,False,853.8508354159037
0.5,sp_hospital__pwt,H,surrogate,flatness_unavailable,False,793.1057203659841
0.5,sp_hospital__pwt,R,surrogate,flatness_unavailable,False,761.1263311770479
0.5,sp_hospital__pwt,R,surrogate,flatness_unavailable,False,811.8834015845616
0.5,sp_hospital__pwt,R,surrogate,flatness_unavailable,False,902.8831299606136
0.5,sp_hospital__pwt,S1,surrogate,flatness_unavailable,False,784.1824862178345
0.5,sp_hospital__pwt,S1,surrogate,flatness_unavailable,False,787.3446020494821
0.5,sp_hospital__pwt,S1,surrogate,flatness_unavailable,False,788.1982089893318
0.5,sp_workplace,B,real,boundary_other,False,-4616.92577646233
0.5,sp_workplace,B,real,boundary_other,False,-4821.460068618988
0.5,sp_workplace,B,real,boundary_other,False,-4642.684242253418
0.5,sp_workplace,H,real,boundary_homogeneous,False,1192.106371562805
0.5,sp_workplace,R,real,boundary_other,False,1959.82136400718
0.5,sp_workplace,R,real,boundary_other,False,1963.570022861334
0.5,sp_workplace,R,real,boundary_other,False,1828.263208142291
0.5,sp_workplace,S1,real,boundary_other,False,1984.456501515142
0.5,sp_workplace,S1,real,boundary_other,False,1924.1041461020236
0.5,sp_workplace,S1,real,boundary_other,False,1970.816961047943
0.5,sp_workplace__pwt,B,surrogate,converged,False,531.6051572445167
0.5,sp_workplace__pwt,B,surrogate,converged,False,402.3549288617078
0.5,sp_workplace__pwt,B,surrogate,converged,False,484.84226442559293
0.5,sp_workplace__pwt,H,surrogate,boundary_homogeneous,False,2587.3671424759827
0.5,sp_workplace__pwt,R,surrogate,flatness_unavailable,False,3212.896694794843
0.5,sp_workplace__pwt,R,surrogate,flatness_unavailable,False,3257.221569329205
0.5,sp_workplace__pwt,R,surrogate,flatness_unavailable,False,3078.1346884541153
0.5,sp_workplace__pwt,S1,surrogate,flatness_unavailable,False,3228.539772024731
0.5,sp_workplace__pwt,S1,surrogate,flatness_unavailable,False,3197.715571764785
0.5,sp_workplace__pwt,S1,surrogate,flatness_unavailable,False,3215.1674254938816
